URL,Walk Score (out of 100),Transit Score (out of 100),Bike Score (out of 100),Elementary School Score (out of 10),Middle School Score (out of 10),High School Score (out of 10),Address,Price,Beds,Baths,Sq Ft,Year Built,Property Type,HOA Dues,Lot Size,Garage Spaces,Has Pool,Has Patio,Flood Factor,Fire Factor,Heat Factor,Wind Factor,Full Address,Zipcode
https://www.redfin.com/NV/North-Las-Vegas/2112-Sun-Ave-89030/unit-F/home/29256306,51,38,63,3,2,2,"2112 Sun Ave Unit F,North Las Vegas,NV89030","$155,000 ",2,2,"1,080",1983,Townhouse,$115 ,871,2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,2112 Sun Ave Unit F,89030
https://www.redfin.com/NV/North-Las-Vegas/3470-Berg-St-89030/home/29256616,39,40,54,3,2,2,"3470 Berg St,North Las Vegas,NV89030","$327,000 ",4,2,"1,152",1971,Single Family Residential,$0 ,"6,534",1,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,3470 Berg St,89030
https://www.redfin.com/NV/North-Las-Vegas/2712-Holmes-St-89030/home/29259050,64,44,63,3,5,2,"2712 Holmes St,North Las Vegas,NV89030","$360,000 ",6,2,"1,662",1956,Single Family Residential,$0 ,"6,098",0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,2712 Holmes St,89030
https://www.redfin.com/NV/North-Las-Vegas/2617-N-Bruce-St-89030/home/29261856,54,42,46,2,5,2,"2617 N Bruce St,North Las Vegas,NV89030","$320,000 ",4,2,"1,152",1970,Single Family Residential,$0 ,"7,405",2,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,2617 N Bruce St,89030
https://www.redfin.com/NV/Las-Vegas/4425-Cormorant-Ave-89115/home/29263467,0,21,25,4,4,2,"4425 Cormorant Ave,Las Vegas,NV89115","$430,000 ",4,3,"2,527",2006,Single Family Residential,$51 ,"4,792",3,FALSE,FALSE,Minimal,Minor,Severe,Minimal,4425 Cormorant Ave,89115
https://www.redfin.com/NV/North-Las-Vegas/1871-Renada-Cir-89030/home/29263641,66,40,48,6,5,2,"1871 Renada Cir,North Las Vegas,NV89030","$360,000 ",4,2,"1,557",1964,Single Family Residential,$0 ,"6,534",2,TRUE,FALSE,Minimal,Minimal,Severe,Minimal,1871 Renada Cir,89030
https://www.redfin.com/NV/North-Las-Vegas/3725-Citrus-Heights-Ave-89081/home/29264190,2,28,26,4,2,1,"3725 Citrus Heights Ave,North Las Vegas,NV89081","$403,500 ",3,2,"1,799",2006,Single Family Residential,$240 ,"4,792",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,3725 Citrus Heights Ave,89081
https://www.redfin.com/NV/North-Las-Vegas/3609-Inverness-Grove-Ave-89081/home/29264283,1,28,26,4,2,1,"3609 Inverness Grove Ave,North Las Vegas,NV89081","$386,000 ",2,2,"1,396",2007,Single Family Residential,$240 ,"4,792",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,3609 Inverness Grove Ave,89081
https://www.redfin.com/NV/North-Las-Vegas/3540-Turquoise-Waters-Ave-89081/home/29264707,3,20,27,4,2,1,"3540 Turquoise Waters Ave,North Las Vegas,NV89081","$365,000 ",3,2,"1,274",2006,Single Family Residential,$110 ,"6,970",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,3540 Turquoise Waters Ave,89081
https://www.redfin.com/NV/North-Las-Vegas/3612-Turquoise-Waters-Ave-89081/home/29264888,3,20,27,4,2,1,"3612 Turquoise Waters Ave,North Las Vegas,NV89081","$325,000 ",3,2,"1,179",2006,Single Family Residential,$110 ,"5,227",2,FALSE,FALSE,Minor,Moderate,Severe,Minimal,3612 Turquoise Waters Ave,89081
https://www.redfin.com/NV/North-Las-Vegas/2209-E-Piper-Ave-89030/home/29264893,61,44,49,3,5,2,"2209 E Piper Ave,North Las Vegas,NV89030","$266,500 ",5,3,"1,636",1965,Single Family Residential,$0 ,"6,534",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,2209 E Piper Ave,89030
https://www.redfin.com/NV/North-Las-Vegas/7070-Arcadia-Glen-Ct-89084/home/29267752,21,24,21,5,6,2,"7070 Arcadia Glen Ct,North Las Vegas,NV89084","$712,750 ",4,3.5,"3,302",2006,Single Family Residential,$92 ,12632,3,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,7070 Arcadia Glen Ct,89084
https://www.redfin.com/NV/North-Las-Vegas/316-Whitney-Breeze-Ave-89031/home/29268867,18,32,33,4,2,2,"316 Whitney Breeze Ave,North Las Vegas,NV89031","$410,000 ",4,2,"1,672",2006,Single Family Residential,$130 ,"5,227",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,316 Whitney Breeze Ave,89031
https://www.redfin.com/NV/North-Las-Vegas/216-Gemstone-Hill-Ave-89031/home/29269091,33,30,36,4,2,2,"216 Gemstone Hill Ave,North Las Vegas,NV89031","$450,000 ",5,3,"2,733",2008,Single Family Residential,$120 ,"4,356",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,216 Gemstone Hill Ave,89031
https://www.redfin.com/NV/North-Las-Vegas/2524-Spear-St-89030/home/29280897,76,43,57,6,5,2,"2524 Spear St,North Las Vegas,NV89030","$280,000 ",3,1,709,1948,Single Family Residential,$0 ,"5,227",0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,2524 Spear St,89030
https://www.redfin.com/NV/North-Las-Vegas/435-Dorchester-Bend-Ave-89032/unit-3/home/29280967,70,28,47,3,2,2,"435 Dorchester Bend Ave #3,North Las Vegas,NV89032","$262,300 ",2,2,"1,220",2006,Townhouse,$288 ,"2,721",1,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,435 Dorchester Bend Ave #3,89032
https://www.redfin.com/NV/Las-Vegas/2332-Bristol-View-Ct-89108/home/29305157,57,42,44,4,2,1,"2332 Bristol View Ct,Las Vegas,NV89108","$343,000 ",3,2,"1,115",1987,Single Family Residential,$0 ,"6,098",2,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,2332 Bristol View Ct,89108
https://www.redfin.com/NV/Las-Vegas/2117-Valley-Dr-89108/home/29306377,55,41,41,4,2,1,"2117 Valley Dr,Las Vegas,NV89108","$330,000 ",2,2,"1,214",1964,Single Family Residential,$0 ,"6,098",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,2117 Valley Dr,89108
https://www.redfin.com/NV/Las-Vegas/4413-Coran-Ln-89108/home/29307372,65,41,40,4,2,1,"4413 Coran Ln,Las Vegas,NV89108","$440,000 ",4,2,"1,948",1979,Single Family Residential,$0 ,"7,405",3,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,4413 Coran Ln,89108
https://www.redfin.com/NV/Las-Vegas/3008-Morningside-Ave-89106/home/29307757,43,43,40,4,0,1,"3008 Morningside Ave,Las Vegas,NV89106","$305,000 ",3,2,"1,008",1959,Single Family Residential,$0 ,"6,098",1,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,3008 Morningside Ave,89106
https://www.redfin.com/NV/Las-Vegas/1812-Windchime-Dr-89106/home/29308825,35,43,40,4,0,1,"1812 Windchime Dr,Las Vegas,NV89106","$335,000 ",3,2,"1,175",1993,Single Family Residential,$0 ,"3,920",1,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,1812 Windchime Dr,89106
https://www.redfin.com/NV/Las-Vegas/1816-Luning-Dr-89106/home/29310496,30,43,35,4,0,1,"1816 Luning Dr,Las Vegas,NV89106","$310,000 ",3,2,"1,776",1963,Single Family Residential,$0 ,"6,970",0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,1816 Luning Dr,89106
https://www.redfin.com/NV/Las-Vegas/2521-Perryville-Ave-89106/unit-104/home/29310634,33,43,36,4,0,1,"2521 Perryville Ave #104,Las Vegas,NV89106","$257,000 ",3,2.5,"1,173",1999,Townhouse,$175 ,"3,844",2,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,2521 Perryville Ave #104,89106
https://www.redfin.com/NV/North-Las-Vegas/2037-Rose-St-89032/home/29311817,52,41,43,3,0,1,"2037 Rose St,North Las Vegas,NV89032","$328,000 ",4,2,"1,200",1963,Single Family Residential,$0 ,"6,098",0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,2037 Rose St,89032
https://www.redfin.com/NV/Las-Vegas/875-Balzar-Ave-89106/home/29321865,55,39,43,5,0,2,"875 Balzar Ave,Las Vegas,NV89106","$330,000 ",3,1,"1,505",1965,Single Family Residential,$0 ,10890,0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,875 Balzar Ave,89106
https://www.redfin.com/NV/North-Las-Vegas/1912-Hoover-St-89030/home/29326589,80,45,59,5,2,4,"1912 Hoover St,North Las Vegas,NV89030","$260,000 ",2,2,990,1928,Single Family Residential,$0 ,"6,534",1,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,1912 Hoover St,89030
https://www.redfin.com/NV/North-Las-Vegas/3208-Tabor-Ave-89030/home/29330401,70,42,68,3,3,1,"3208 Tabor Ave,North Las Vegas,NV89030","$321,000 ",3,2,"1,224",1958,Single Family Residential,$0 ,"5,227",0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,3208 Tabor Ave,89030
https://www.redfin.com/NV/North-Las-Vegas/3701-Judson-Ave-89030/home/29330593,55,39,67,3,3,1,"3701 Judson Ave,North Las Vegas,NV89030","$315,000 ",3,2,"1,104",1971,Single Family Residential,$0 ,"4,792",1,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,3701 Judson Ave,89030
https://www.redfin.com/NV/North-Las-Vegas/3615-Perliter-Ave-89030/home/29330934,64,39,67,5,2,1,"3615 Perliter Ave,North Las Vegas,NV89030","$338,000 ",3,2,"1,161",1962,Single Family Residential,$0 ,"6,098",1,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,3615 Perliter Ave,89030
https://www.redfin.com/NV/North-Las-Vegas/3420-E-Tonopah-Ave-89030/home/29331162,67,39,62,5,2,1,"3420 E Tonopah Ave,North Las Vegas,NV89030","$266,000 ",4,2,"1,435",1961,Single Family Residential,$0 ,"6,098",1,FALSE,FALSE,Moderate,Minimal,Severe,Minimal,3420 E Tonopah Ave,89030
https://www.redfin.com/NV/Las-Vegas/1334-Smoke-Tree-Ave-89108/home/29338357,44,44,45,4,4,1,"1334 Smoke Tree Ave,Las Vegas,NV89108","$290,000 ",3,1.5,"1,242",1955,Single Family Residential,$0 ,"6,534",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,1334 Smoke Tree Ave,89108
https://www.redfin.com/NV/Las-Vegas/1300-Smoke-Tree-Ave-89108/home/29338443,50,44,45,4,4,1,"1300 Smoke Tree Ave,Las Vegas,NV89108","$380,000 ",3,2,"1,346",1955,Single Family Residential,$0 ,"7,405",0,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,1300 Smoke Tree Ave,89108
https://www.redfin.com/NV/Las-Vegas/3700-Briarglen-Ln-89108/home/29341997,14,43,35,4,4,1,"3700 Briarglen Ln,Las Vegas,NV89108","$469,500 ",3,2,"1,878",1981,Single Family Residential,$0 ,"6,970",2,TRUE,TRUE,Minimal,Minor,Severe,Minimal,3700 Briarglen Ln,89108
https://www.redfin.com/NV/Las-Vegas/3730-Twinkle-Star-Dr-89115/home/29352775,21,40,30,4,2,1,"3730 Twinkle Star Dr,Las Vegas,NV89115","$335,000 ",3,2,"1,266",1992,Single Family Residential,$0 ,"5,663",2,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,3730 Twinkle Star Dr,89115
https://www.redfin.com/NV/Las-Vegas/4270-Wendy-Ln-89115/home/29352909,36,40,32,4,2,1,"4270 Wendy Ln,Las Vegas,NV89115","$348,500 ",3,2,"1,231",1978,Single Family Residential,$0 ,"6,970",2,FALSE,TRUE,Moderate,Minimal,Severe,Minimal,4270 Wendy Ln,89115
https://www.redfin.com/NV/Las-Vegas/4022-Wendy-Ln-89115/home/29353796,51,42,38,4,2,1,"4022 Wendy Ln,Las Vegas,NV89115","$275,000 ",3,2,"1,638",1977,Single Family Residential,$0 ,"6,098",0,TRUE,TRUE,Minor,Minimal,Severe,Minimal,4022 Wendy Ln,89115
https://www.redfin.com/NV/Las-Vegas/3871-Lancome-St-89115/home/29356974,51,43,39,3,4,1,"3871 Lancome St,Las Vegas,NV89115","$285,000 ",3,2,"1,326",1983,Townhouse,$0 ,"3,485",2,FALSE,TRUE,Moderate,Minimal,Severe,Minimal,3871 Lancome St,89115
https://www.redfin.com/NV/Las-Vegas/3757-Longfellow-St-89115/home/29357073,29,42,36,4,2,1,"3757 Longfellow St,Las Vegas,NV89115","$345,000 ",3,2,"1,196",1980,Single Family Residential,$0 ,"6,098",1,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,3757 Longfellow St,89115
https://www.redfin.com/NV/North-Las-Vegas/5104-Harold-St-89081/home/29449056,18,28,40,3,2,1,"5104 Harold St,North Las Vegas,NV89081","$450,000 ",4,2.5,"2,195",2007,Single Family Residential,$50 ,"6,098",2,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,5104 Harold St,89081
https://www.redfin.com/NV/North-Las-Vegas/5948-Bellows-Beach-St-89081/home/29476800,62,32,48,3,4,2,"5948 Bellows Beach St,North Las Vegas,NV89081","$353,000 ",3,2,"1,240",2007,Single Family Residential,$55 ,"4,792",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,5948 Bellows Beach St,89081
https://www.redfin.com/NV/North-Las-Vegas/1010-Sunny-Acres-Ave-89081/home/29597120,34,32,34,4,4,2,"1010 Sunny Acres Ave,North Las Vegas,NV89081","$380,000 ",3,2.5,"1,595",2007,Single Family Residential,$72 ,"2,614",2,FALSE,FALSE,Moderate,Moderate,Severe,Minimal,1010 Sunny Acres Ave,89081
https://www.redfin.com/NV/North-Las-Vegas/5062-Bayberry-Crest-St-89031/home/29598269,25,32,49,5,3,1,"5062 Bayberry Crest St,North Las Vegas,NV89031","$320,000 ",2,2,"1,006",2006,Townhouse,$92 ,"3,049",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,5062 Bayberry Crest St,89031
https://www.redfin.com/NV/North-Las-Vegas/3936-Fuselier-Dr-89032/home/29599396,32,33,36,4,3,1,"3936 Fuselier Dr,North Las Vegas,NV89032","$573,000 ",5,5.5,"3,799",2007,Single Family Residential,$50 ,"6,098",3,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,3936 Fuselier Dr,89032
https://www.redfin.com/NV/North-Las-Vegas/3829-Alpine-Track-Ave-89032/home/29781515,18,29,28,4,3,1,"3829 Alpine Track Ave,North Las Vegas,NV89032","$418,000 ",3,2.5,"2,251",2008,Single Family Residential,$47 ,"6,098",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,3829 Alpine Track Ave,89032
https://www.redfin.com/NV/North-Las-Vegas/5358-Ferrell-St-89031/home/29843745,54,31,56,6,6,1,"5358 Ferrell St,North Las Vegas,NV89031","$380,000 ",3,2,"1,379",2000,Single Family Residential,$0 ,"5,663",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,5358 Ferrell St,89031
https://www.redfin.com/NV/North-Las-Vegas/6662-Montezuma-Castle-Ln-89084/home/29851718,23,29,28,5,2,2,"6662 Montezuma Castle Ln,North Las Vegas,NV89084","$395,000 ",4,2,"1,797",2001,Single Family Residential,$68 ,"6,534",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,6662 Montezuma Castle Ln,89084
https://www.redfin.com/NV/North-Las-Vegas/3411-Fort-Niagara-Ave-89032/home/29859302,26,29,30,4,3,1,"3411 Fort Niagara Ave,North Las Vegas,NV89032","$418,000 ",3,2.5,"1,667",2001,Single Family Residential,$24 ,"6,534",3,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,3411 Fort Niagara Ave,89032
https://www.redfin.com/NV/North-Las-Vegas/2430-Country-Orchard-St-89030/home/29859913,35,37,39,5,0,1,"2430 Country Orchard St,North Las Vegas,NV89030","$354,000 ",3,2.5,"1,667",2001,Single Family Residential,$34 ,"6,098",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,2430 Country Orchard St,89030
https://www.redfin.com/NV/North-Las-Vegas/2809-Albata-St-89030/home/29860046,27,42,55,3,2,2,"2809 Albata St,North Las Vegas,NV89030","$360,000 ",4,2,"1,575",2001,Single Family Residential,$23 ,"6,098",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,2809 Albata St,89030
https://www.redfin.com/NV/Las-Vegas/1631-Morse-Arberry-Ave-89106/home/29860968,62,41,48,3,0,1,"1631 Morse Arberry Ave,Las Vegas,NV89106","$315,000 ",3,2,"1,285",2003,Single Family Residential,$95 ,"4,792",2,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,1631 Morse Arberry Ave,89106
https://www.redfin.com/NV/Las-Vegas/1704-Dwayne-Stedman-Ave-89106/home/29861006,59,41,46,3,0,1,"1704 Dwayne Stedman Ave,Las Vegas,NV89106","$350,000 ",4,2,"1,493",2005,Single Family Residential,$95 ,"4,356",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,1704 Dwayne Stedman Ave,89106
https://www.redfin.com/NV/North-Las-Vegas/2926-Walrus-Islands-Ct-89031/home/29886895,41,34,38,5,3,1,"2926 Walrus Islands Ct,North Las Vegas,NV89031","$410,000 ",4,2,"1,595",2001,Single Family Residential,$19 ,"6,098",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,2926 Walrus Islands Ct,89031
https://www.redfin.com/NV/North-Las-Vegas/5302-Big-Range-St-89031/home/29892203,47,31,50,3,3,1,"5302 Big Range St,North Las Vegas,NV89031","$415,000 ",3,2,"1,843",2003,Single Family Residential,$30 ,"6,534",2,TRUE,FALSE,Minimal,Minimal,Severe,Minimal,5302 Big Range St,89031
https://www.redfin.com/NV/North-Las-Vegas/1102-Elliot-Park-Ave-89032/home/29894093,49,34,41,3,2,1,"1102 Elliot Park Ave,North Las Vegas,NV89032","$386,000 ",3,2,"1,871",2001,Single Family Residential,$18 ,"6,098",3,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,1102 Elliot Park Ave,89032
https://www.redfin.com/NV/North-Las-Vegas/1113-Christopher-View-Ave-89032/home/29894100,49,34,41,3,2,1,"1113 Christopher View Ave,North Las Vegas,NV89032","$375,000 ",3,2,"1,637",2001,Single Family Residential,$18 ,"6,098",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,1113 Christopher View Ave,89032
https://www.redfin.com/NV/North-Las-Vegas/5326-Kadena-Garden-Ct-89031/home/29919735,39,34,43,4,2,1,"5326 Kadena Garden Ct,North Las Vegas,NV89031","$496,000 ",4,3,"2,415",2003,Single Family Residential,$25 ,"6,098",2,TRUE,FALSE,Minimal,Minimal,Severe,Minimal,5326 Kadena Garden Ct,89031
https://www.redfin.com/NV/Las-Vegas/6229-Eagle-Crossing-St-89130/home/29921118,23,21,33,4,5,5,"6229 Eagle Crossing St,Las Vegas,NV89130","$372,000 ",3,2,"1,423",2003,Single Family Residential,$72 ,"5,663",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,6229 Eagle Crossing St,89130
https://www.redfin.com/NV/Las-Vegas/6493-Yellow-Bells-Ct-89131/home/29928568,48,29,41,4,5,5,"6493 Yellow Bells Ct,Las Vegas,NV89131","$825,000 ",4,4,"3,368",2003,Single Family Residential,$54 ,11326,3,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,6493 Yellow Bells Ct,89131
https://www.redfin.com/NV/Las-Vegas/6493-Lantana-Falls-Ct-89131/home/29928645,43,29,40,4,5,5,"6493 Lantana Falls Ct,Las Vegas,NV89131","$550,000 ",4,3,"2,537",2003,Single Family Residential,$54 ,11761,3,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,6493 Lantana Falls Ct,89131
https://www.redfin.com/NV/North-Las-Vegas/4716-Ferrell-St-89031/home/29932495,39,33,40,5,3,1,"4716 Ferrell St,North Las Vegas,NV89031","$414,000 ",3,2,"1,795",2003,Single Family Residential,$19 ,"6,098",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,4716 Ferrell St,89031
https://www.redfin.com/NV/North-Las-Vegas/6528-Bright-Morning-St-89084/home/29952095,20,27,27,5,6,2,"6528 Bright Morning St,North Las Vegas,NV89084","$460,000 ",4,3,"2,370",2003,Single Family Residential,$11 ,"6,534",3,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,6528 Bright Morning St,89084
https://www.redfin.com/NV/North-Las-Vegas/2112-Meadow-Green-Ave-89031/home/29954918,32,35,34,5,3,1,"2112 Meadow Green Ave,North Las Vegas,NV89031","$400,000 ",4,2,"1,823",2003,Single Family Residential,$23 ,"6,534",3,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,2112 Meadow Green Ave,89031
https://www.redfin.com/NV/North-Las-Vegas/5345-Brazelton-St-89081/home/30192840,28,31,48,3,2,1,"5345 Brazelton St,North Las Vegas,NV89081","$370,000 ",3,2.5,"1,727",2010,Single Family Residential,$130 ,"3,049",2,FALSE,TRUE,Moderate,Minor,Severe,Minimal,5345 Brazelton St,89081
https://www.redfin.com/NV/North-Las-Vegas/108-Elks-Peak-Ave-89084/home/33507294,17,27,31,4,2,2,"108 Elks Peak Ave,North Las Vegas,NV89084","$479,000 ",5,3,"2,348",2010,Single Family Residential,$30 ,"6,534",3,FALSE,FALSE,Minimal,Moderate,Severe,Minimal,108 Elks Peak Ave,89084
https://www.redfin.com/NV/North-Las-Vegas/4137-Keasberry-Ave-89081/home/40232910,0,24,24,4,4,2,"4137 Keasberry Ave,North Las Vegas,NV89081","$390,000 ",4,2.5,"1,941",2011,Single Family Residential,$30 ,"6,098",3,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,4137 Keasberry Ave,89081
https://www.redfin.com/NV/North-Las-Vegas/3513-Storks-Bundle-Ln-89084/home/40534226,23,26,58,7,5,5,"3513 Storks Bundle Ln,North Las Vegas,NV89084","$557,000 ",3,2.5,"2,871",2012,Single Family Residential,$75 ,"6,098",2,TRUE,FALSE,Minimal,Minimal,Severe,Minimal,3513 Storks Bundle Ln,89084
https://www.redfin.com/NV/North-Las-Vegas/5840-Montina-Vines-St-89081/home/52622144,4,26,27,4,2,1,"5840 Montina Vines St,North Las Vegas,NV89081","$379,000 ",3,2,"1,460",2013,Single Family Residential,$240 ,"4,792",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,5840 Montina Vines St,89081
https://www.redfin.com/NV/North-Las-Vegas/3808-Citrus-Heights-Ave-89081/home/65549955,2,27,26,4,2,1,"3808 Citrus Heights Ave,North Las Vegas,NV89081","$380,000 ",2,2,"1,460",2014,Single Family Residential,$217 ,"4,792",2,TRUE,TRUE,Moderate,Moderate,Severe,Minimal,3808 Citrus Heights Ave,89081
https://www.redfin.com/NV/North-Las-Vegas/5741-Keystone-Crest-St-89081/home/92905186,2,26,26,4,2,1,"5741 Keystone Crest St,North Las Vegas,NV89081","$424,500 ",2,2,"1,592",2014,Single Family Residential,$240 ,"6,534",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,5741 Keystone Crest St,89081
https://www.redfin.com/NV/North-Las-Vegas/5741-Clear-Haven-Ln-89081/home/109620962,1,23,26,4,2,1,"5741 Clear Haven Ln,North Las Vegas,NV89081","$395,000 ",3,2.5,"1,718",2015,Single Family Residential,$52 ,"5,227",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,5741 Clear Haven Ln,89081
https://www.redfin.com/NV/North-Las-Vegas/5682-Colbert-St-89081/home/113139411,52,31,50,3,4,2,"5682 Colbert St,North Las Vegas,NV89081","$417,000 ",4,2.5,"2,257",2016,Single Family Residential,$65 ,"3,485",2,FALSE,FALSE,Moderate,Minor,Severe,Minimal,5682 Colbert St,89081
https://www.redfin.com/NV/North-Las-Vegas/6454-Cinnamon-Hazlenut-St-89084/home/143128831,42,30,41,5,2,2,"6454 Cinnamon Hazelnut St,North Las Vegas,NV89084","$405,000 ",4,3.5,"2,343",2017,Single Family Residential,$70 ,"3,049",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,6454 Cinnamon Hazelnut St,89084
https://www.redfin.com/NV/North-Las-Vegas/3796-Nerine-Pass-Way-89032/home/144626944,17,24,30,4,3,1,"3796 Nerine Pass Way,North Las Vegas,NV89032","$400,000 ",3,2.5,"1,713",2017,Single Family Residential,$48 ,"3,920",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,3796 Nerine Pass Way,89032
https://www.redfin.com/NV/North-Las-Vegas/5632-Akula-Bay-St-89081/home/145866395,4,23,27,4,2,1,"5632 Akula Bay St,North Las Vegas,NV89081","$418,000 ",4,2,"1,828",2018,Single Family Residential,$66 ,"5,663",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,5632 Akula Bay St,89081
https://www.redfin.com/NV/North-Las-Vegas/5853-Petrified-Tree-Ln-89081/home/145869556,1,24,25,4,2,1,"5853 Petrified Tree Ln,North Las Vegas,NV89081","$385,000 ",3,2.5,"1,686",2017,Single Family Residential,$52 ,"4,356",2,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,5853 Petrified Tree Ln,89081
https://www.redfin.com/NV/North-Las-Vegas/4556-Roaming-Vines-St-89031/home/145873671,37,36,38,5,3,1,"4556 Roaming Vines St,North Las Vegas,NV89031","$381,000 ",4,2.5,"1,994",2018,Townhouse,$69 ,"2,614",2,TRUE,TRUE,Minimal,Minimal,Severe,Minimal,4556 Roaming Vines St,89031
https://www.redfin.com/NV/North-Las-Vegas/6239-Orions-Belt-Peak-St-89031/home/146417819,18,24,31,5,6,5,"6239 Orions Belt Peak St,North Las Vegas,NV89031","$440,000 ",3,3,"1,771",2018,Single Family Residential,$81 ,"4,356",2,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,6239 Orions Belt Peak St,89031
https://www.redfin.com/NV/North-Las-Vegas/6508-Towerstone-St-89084/home/147875061,10,30,33,5,6,2,"6508 Towerstone St,North Las Vegas,NV89084","$600,000 ",4,3,"2,963",2018,Single Family Residential,$65 ,"6,970",3,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,6508 Towerstone St,89084
https://www.redfin.com/NV/North-Las-Vegas/6234-Orions-Belt-Peak-St-89031/home/147875671,28,25,31,5,6,5,"6234 Orions Belt Peak St,North Las Vegas,NV89031","$455,000 ",3,3,"1,771",2018,Single Family Residential,$81 ,"4,792",2,FALSE,FALSE,Minimal,Minimal,Severe,Minimal,6234 Orions Belt Peak St,89031
https://www.redfin.com/NV/North-Las-Vegas/2416-Evening-Snow-Ct-89030/home/160497039,31,36,37,5,0,2,"2416 Evening Snow Ct,North Las Vegas,NV89030","$415,000 ",4,2,"2,017",2019,Single Family Residential,$33 ,"7,841",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,2416 Evening Snow Ct,89030
https://www.redfin.com/NV/North-Las-Vegas/3941-Aracari-Dr-89031/home/161751726,18,23,30,5,6,5,"3941 Aracari Dr,North Las Vegas,NV89031","$450,000 ",3,2,"1,748",2018,Single Family Residential,$78 ,"5,227",2,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,3941 Aracari Dr,89031
https://www.redfin.com/NV/North-Las-Vegas/5837-Delaney-Falls-St-89081/home/165730939,4,25,26,4,2,1,"5837 Delaney Falls St,North Las Vegas,NV89081","$460,000 ",5,3,"2,931",2019,Single Family Residential,$54 ,"4,356",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,5837 Delaney Falls St,89081
https://www.redfin.com/NV/North-Las-Vegas/537-Monarch-Ridge-Ct-89084/home/165736470,3,0,22,5,2,2,"537 Monarch Ridge Ct,North Las Vegas,NV89084","$479,000 ",4,3,"2,648",2021,Single Family Residential,$57 ,"3,485",1,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,537 Monarch Ridge Ct,89084
