URL,Apartment Name,Apartment Address,ZIP Code,Price,Sqft,Beds,Baths,Property Type,Year Built
https://www.realtor.com/rentals/details/9160-Dimpled-Ct_Las-Vegas_NV_89149_M17660-17687,9160 Dimpled Ct,"9160 Dimpled Ct, Las Vegas, NV 89149",89149,"4,700/mo","2,222",3,3,Single family,2005
https://www.realtor.com/rentals/details/729-Lilly-Ln-16_Las-Vegas_NV_89101_M98702-55046,Cabana Apartments LLC,"729 Lilly Ln # 16, Las Vegas, NV 89101",89101,"1,095/mo",800,2,1,Apartment,
https://www.realtor.com/rentals/details/222-Karen-Ave-Unit-3105_Las-Vegas_NV_89109_M27537-57790,222 Karen Ave Unit 3105,"222 Karen Ave Unit 3105, Las Vegas, NV 89109",89109,"2,500/mo",814,1,2,Condos,2007
https://www.realtor.com/rentals/details/7547-Salvadora-Pl_Las-Vegas_NV_89113_M27815-55035?ex=2959426208&listing_status=rental,7547 Salvadora Pl,"7547 Salvadora Pl, Las Vegas, NV 89113",89113,"5,500/mo","4,707",5,4,Single family,2006
https://www.realtor.com/rentals/details/451-N-Nellis-Blvd_Las-Vegas_NV_89110_M27770-80398,ARIUM Emerald Springs,"451 N Nellis Blvd, Las Vegas, NV 89110",89110,"1,015",682,1,1,Apartment,
https://www.realtor.com/rentals/details/6790-Philharmonic-Ave_Las-Vegas_NV_89139_M10400-57254,6790 Philharmonic Ave,"6790 Philharmonic Ave, Las Vegas, NV 89139",89139,"3,500/mo","2,960",5,4,Single family,2013
https://www.realtor.com/rentals/details/565-S-Royal-Crest-Cir-Unit-16_Las-Vegas_NV_89169_M17545-69523,565 S Royal Crest Cir Unit 16,"565 S Royal Crest Cir Unit 16, Las Vegas, NV 89169",89169,"1,100/mo",624,1,1,Condos,1963
https://www.realtor.com/rentals/details/1320-Jessica-Ave_Las-Vegas_NV_89104_M16207-58895,1320 Jessica Ave,"1320 Jessica Ave, Las Vegas, NV 89104",89104,"1,315/mo",852,2,1,Single family,1944
https://www.realtor.com/rentals/details/6170-E-Sahara-Ave-Unit-1087_Las-Vegas_NV_89142_M10701-16626,6170 E Sahara Ave Unit 1087,"6170 E Sahara Ave Unit 1087, Las Vegas, NV 89142",89142,"1,400/mo","1,047",2,2,Condos,2005
https://www.realtor.com/rentals/details/19-E-Agate-Ave-Unit-201_Las-Vegas_NV_89123_M29505-98486,19 E Agate Ave Unit 201,"19 E Agate Ave Unit 201, Las Vegas, NV 89123",89123,"1,395/mo",786,1,1,Condos,2005
https://www.realtor.com/rentals/details/3900-Dalecrest-Dr_Las-Vegas_NV_89129_M26260-06471,Xander 3900,"3900 Dalecrest Dr, Las Vegas, NV 89129",89129,"1,374",740,1,1,Apartment,
https://www.realtor.com/rentals/details/7963-Laurena-Ave_Las-Vegas_NV_89147_M16463-52374?ex=2959038416&listing_status=rental,7963 Laurena Ave,"7963 Laurena Ave, Las Vegas, NV 89147",89147,"1,800/mo","1,523",3,3,Townhomes,1996
https://www.realtor.com/rentals/details/7661-Woven-Sands-St_Las-Vegas_NV_89149_M25822-42253,7661 Woven Sands St,"7661 Woven Sands St, Las Vegas, NV 89149",89149,"4,950/mo","2,222",3,3,Single family,2006
https://www.realtor.com/rentals/details/6013-Andezano-Dr_Las-Vegas_NV_89135_M25619-81164,6013 Andezano Dr,"6013 Andezano Dr, Las Vegas, NV 89135",89135,"4,500/mo","2,648",4,3,Single family,2017
https://www.realtor.com/rentals/details/4575-Dean-Martin-Dr-Unit-2511_Las-Vegas_NV_89103_M25359-75622,4575 Dean Martin Dr Unit 2511,"4575 Dean Martin Dr Unit 2511, Las Vegas, NV 89103",89103,"3,900/mo","1,126",2,2,Condos,2005
https://www.realtor.com/rentals/details/1109-Stewart-Ave-Apt-203_Las-Vegas_NV_89101_M16921-16386,1109 Stewart Ave Apt 203,"1109 Stewart Ave Apt 203, Las Vegas, NV 89101",89101,995/mo,"4,568",1,1,Condos,1946
https://www.realtor.com/rentals/details/9880-Corliss-Ct_Las-Vegas_NV_89148_M24827-58876,9880 Corliss Ct,"9880 Corliss Ct, Las Vegas, NV 89148",89148,"2,575/mo","2,222",4,4,Single family,2015
https://www.realtor.com/rentals/details/230-E-Flamingo-Rd-Unit-334_Las-Vegas_NV_89169_M18766-37526,230 E Flamingo Rd Unit 334,"230 E Flamingo Rd Unit 334, Las Vegas, NV 89169",89169,"90,000/mo",974,2,2,Single family,
https://www.realtor.com/rentals/details/5415-W-Harmon-Ave-Unit-1169_Las-Vegas_NV_89103_M21968-44877,5415 W Harmon Ave Unit 1169,"5415 W Harmon Ave Unit 1169, Las Vegas, NV 89103",89103,"1,245/mo",723,1,1,Condos,1997
https://www.realtor.com/rentals/details/2052-Jade-Creek-St-Unit-106_Las-Vegas_NV_89117_M23560-30462,2052 Jade Creek St Unit 106,"2052 Jade Creek St Unit 106, Las Vegas, NV 89117",89117,"1,750/mo","1,140",2,2,Condos,2000
https://www.realtor.com/rentals/details/718-Fernwood-Ln_Las-Vegas_NV_89169_M17250-17630,718 Fernwood Ln,"718 Fernwood Ln, Las Vegas, NV 89169",89169,"1,850/mo","1,533",3,3,Townhomes,1974
https://www.realtor.com/rentals/details/5132-Hallet-Dr-1_Las-Vegas_NV_89122_M94820-04917,5132 Hallet Dr Unit 1,"5132 Hallet Dr Unit 1, Las Vegas, NV 89122",89122,"2,140/mo","2,049",5,2,Single family,1962
https://www.realtor.com/rentals/details/2359-Koho-Dr-Unit-101_Las-Vegas_NV_89183_M29081-98127,2359 Koho Dr Unit 101,"2359 Koho Dr Unit 101, Las Vegas, NV 89183",89183,"1,925/mo","1,189",2,2,Townhomes,2010
https://www.realtor.com/rentals/details/2835-W-Pebble-Rd-Unit-506_Las-Vegas_NV_89123_M16986-47161,2835 W Pebble Rd Unit 506,"2835 W Pebble Rd Unit 506, Las Vegas, NV 89123",89123,"2,900/mo","1,950",2,3,Condos,2006
https://www.realtor.com/rentals/details/63-E-Agate-Ave-Unit-509_Las-Vegas_NV_89123_M12952-30799,63 E Agate Ave Unit 509,"63 E Agate Ave Unit 509, Las Vegas, NV 89123",89123,"3,200/mo","1,198",2,2,Condos,2004
https://www.realtor.com/rentals/details/8109-Greenbush-Dr_Las-Vegas_NV_89117_M24547-73837,,,,,,2,,,
https://www.realtor.com/rentals/details/10109-Delighted-Sky-Way_Las-Vegas_NV_89147_M98380-77757,10109 Delighted Sky Way,"10109 Delighted Sky Way, Las Vegas, NV 89147",89147,"2,695/mo","1,624",3,3,Townhomes,2023
https://www.realtor.com/rentals/details/2845-Mann-St_Las-Vegas_NV_89146_M13458-88452,2845 Mann St,"2845 Mann St, Las Vegas, NV 89146",89146,"3,995/mo","3,886",5,4,Single family,1979
https://www.realtor.com/rentals/details/7312-Aragon-St_Las-Vegas_NV_89145_M22614-25533,7312 Aragon St,"7312 Aragon St, Las Vegas, NV 89145",89145,"2,895/mo","1,895",4,2,Single family,1973
https://www.realtor.com/rentals/details/3734-Rockland-Dr_Las-Vegas_NV_89129_M96342-11320,3734 N Rockland Dr,"3734 N Rockland Dr, Las Vegas, NV 89129",89129,"1,525/mo","2,167",4,3,Apartment,
https://www.realtor.com/rentals/details/7611-Laredo-St_Las-Vegas_NV_89117_M12267-11968?ex=2959169177&listing_status=rental,7611 Laredo St,"7611 Laredo St, Las Vegas, NV 89117",89117,"6,000/mo","3,077",4,4,Single family,1989
https://www.realtor.com/rentals/details/4340-Las-Vegas-Blvd-N-Apt-115_Las-Vegas_NV_89115_M91531-16357,4340 Las Vegas Blvd N Apt 115,"4340 Las Vegas Blvd N Apt 115, Las Vegas, NV 89115",89115,950/mo,550,1,1,Apartment,
https://www.realtor.com/rentals/details/4340-Las-Vegas-Blvd-N-Apt-102_Las-Vegas_NV_89115_M90049-13188,4340 Las Vegas Blvd N Apt 102,"4340 Las Vegas Blvd N Apt 102, Las Vegas, NV 89115",89115,950/mo,550,1,1,Apartment,
https://www.realtor.com/rentals/details/2300-E-Silverado-Ranch-Blvd-Unit-2144_Las-Vegas_NV_89183_M24267-20103,2300 E Silverado Ranch Blvd Unit 2144,"2300 E Silverado Ranch Blvd Unit 2144, Las Vegas, NV 89183",89183,"1,600/mo",705,1,1,Condos,1997
https://www.realtor.com/rentals/details/2094-Lone-Desert-St_Las-Vegas_NV_89135_M13002-40971,2094 Lone Desert St,"2094 Lone Desert St, Las Vegas, NV 89135",89135,"2,150/mo","1,348",2,2,Single family,2003
https://www.realtor.com/rentals/details/230-E-Flamingo-Rd-Unit-230_Las-Vegas_NV_89169_M18737-68048,230 E Flamingo Rd Unit 230,"230 E Flamingo Rd Unit 230, Las Vegas, NV 89169",89169,"1,550/mo",692,1,1,Condos,1992
https://www.realtor.com/rentals/details/1733-Tesara-Vista-Pl_Las-Vegas_NV_89128_M19048-69428,1733 Tesara Vista Pl,"1733 Tesara Vista Pl, Las Vegas, NV 89128",89128,"4,000/mo","2,577",4,3,Single family,1995
https://www.realtor.com/rentals/details/Las-Vegas_NV_89109_M20841-50495,,"Las Vegas, NV 89109",89109,"2,700/mo","1,100",2,2,Condos,2006
https://www.realtor.com/rentals/details/5710-E-Tropicana-Ave-Unit-2046_Las-Vegas_NV_89122_M20147-50670,5710 E Tropicana Ave Unit 2046,"5710 E Tropicana Ave Unit 2046, Las Vegas, NV 89122",89122,"1,350/mo","1,029",2,2,Condos,2000
https://www.realtor.com/rentals/details/1850-Solvang-Mill-Dr_Las-Vegas_NV_89135_M25164-19591,1850 Solvang Mill Dr,"1850 Solvang Mill Dr, Las Vegas, NV 89135",89135,"2,700/mo","1,616",2,3,Single family,2012
https://www.realtor.com/rentals/details/3631-Edinburgh-Dr_Las-Vegas_NV_89103_M16851-20327,3631 Edinburgh Dr,"3631 Edinburgh Dr, Las Vegas, NV 89103",89103,"2,095/mo","1,724",3,2,Townhomes,1985
https://www.realtor.com/rentals/details/8250-N-Grand-Canyon-Dr-Unit-2073_Las-Vegas_NV_89166_M29838-83209,8250 N Grand Canyon Dr Unit 2073,"8250 N Grand Canyon Dr Unit 2073, Las Vegas, NV 89166",89166,"1,395/mo","1,137",2,2,Condos,2004
https://www.realtor.com/rentals/details/7144-Kindle-Ct_Las-Vegas_NV_89131_M17652-34583?ex=2958357793&listing_status=rental,7144 Kindle Ct,"7144 Kindle Ct, Las Vegas, NV 89131",89131,"2,600/mo","1,583",3,2,Single family,1996
https://www.realtor.com/rentals/details/1520-Jamielinn-Ln_Las-Vegas_NV_89110_M95555-63200,1520 Jamielinn Ln,"1520 Jamielinn Ln, Las Vegas, NV 89110",89110,"1,400/mo","1,081",2,2,Condos,1995
https://www.realtor.com/rentals/details/4205-W-Tropicana-Ave_Las-Vegas_NV_89103_M22183-21186,Budget Suites of America 702-889-1700,"4205 W Tropicana Ave, Las Vegas, NV 89103",89103,"1,200/mo",378,1,1,Apartment,
https://www.realtor.com/rentals/details/26-E-Serene-Ave-Unit-218_Las-Vegas_NV_89123_M29313-53850,26 E Serene Ave Unit 218,"26 E Serene Ave Unit 218, Las Vegas, NV 89123",89123,"1,495/mo","1,134",2,2,Condos,2006
https://www.realtor.com/rentals/details/2777-Laguna-Shores-Ln_Las-Vegas_NV_89121_M25565-90751,2777 Laguna Shores Ln,"2777 Laguna Shores Ln, Las Vegas, NV 89121",89121,"2,000/mo","2,207",3,3,Townhomes,1989
https://www.realtor.com/rentals/details/9065-Hanging-Tapestry-Ct_Las-Vegas_NV_89149_M25839-56486,9065 Hanging Tapestry Ct,"9065 Hanging Tapestry Ct, Las Vegas, NV 89149",89149,"4,800/mo","2,222",3,3,Single family,2006
https://www.realtor.com/rentals/details/200-W-Sahara-Ave-Unit-712_Las-Vegas_NV_89102_M26765-42758,200 W Sahara Ave Unit 712,"200 W Sahara Ave Unit 712, Las Vegas, NV 89102",89102,"1,950/mo",974,1,2,Condos,2006
https://www.realtor.com/rentals/details/200-Hoover-Ave-Unit-1101_Las-Vegas_NV_89101_M24884-24280,200 Hoover Ave Unit 1101,"200 Hoover Ave Unit 1101, Las Vegas, NV 89101",89101,"2,995/mo",911,1,1,Condos,2006
https://www.realtor.com/rentals/details/10220-Penrith-Ave-Unit-201_Las-Vegas_NV_89144_M26911-17655,10220 Penrith Ave Unit 201,"10220 Penrith Ave Unit 201, Las Vegas, NV 89144",89144,"1,799/mo","1,046",2,2,Townhomes,1998
https://www.realtor.com/rentals/details/7832-Faith-Ct_Las-Vegas_NV_89131_M17859-54447,7832 Faith Ct,"7832 Faith Ct, Las Vegas, NV 89131",89131,"3,200/mo","2,086",3,3,Single family,
https://www.realtor.com/rentals/details/8324-W-Charleston-Blvd-Unit-1002_Las-Vegas_NV_89117_M24843-21877,8324 W Charleston Blvd Unit 1002,"8324 W Charleston Blvd Unit 1002, Las Vegas, NV 89117",89117,"1,400/mo",862,1,1,Condos,2006
https://www.realtor.com/rentals/details/10151-Arkell-Ct_Las-Vegas_NV_89183_M20888-30168,10151 Arkell Ct,"10151 Arkell Ct, Las Vegas, NV 89183",89183,"5,500/mo","4,989",6,5,Single family,2002
https://www.realtor.com/rentals/details/6800-E-Lake-Mead-Blvd-Unit-2053_Las-Vegas_NV_89156_M29215-03656,6800 E Lake Mead Blvd Unit 2053,"6800 E Lake Mead Blvd Unit 2053, Las Vegas, NV 89156",89156,950/mo,677,1,1,Condos,1990
https://www.realtor.com/rentals/details/3886-Cherokee-Ave-E_Las-Vegas_NV_89121_M11018-42018,3886 E Cherokee Ave,"3886 E Cherokee Ave, Las Vegas, NV 89121",89121,"1,950/mo","1,776",3,2,Single family,1974
https://www.realtor.com/rentals/details/4721-Cessna-Ave_Las-Vegas_NV_89115_M95329-25708,Black & Cherry RE Group and Property Management,"4721 Cessna Ave, Las Vegas, NV 89115",89115,"1,050/mo","1,052",3,2,Apartment,1984
https://www.realtor.com/rentals/details/2700-Las-Vegas-Blvd-S-Unit-2603_Las-Vegas_NV_89109_M20853-80271,2700 Las Vegas Blvd S Unit 2603,"2700 Las Vegas Blvd S Unit 2603, Las Vegas, NV 89109",89109,"3,500/mo","1,473",2,3,Condos,2006
https://www.realtor.com/rentals/details/1504-Truett-St-Unit-103_Las-Vegas_NV_89128_M12156-68654,1504 Truett St Unit 103,"1504 Truett St Unit 103, Las Vegas, NV 89128",89128,"1,549/mo","1,344",3,2,Condos,1996
https://www.realtor.com/rentals/details/7159-S-Durango-Dr-Unit-310_Las-Vegas_NV_89113_M17912-75036,7159 S Durango Dr Unit 310,"7159 S Durango Dr Unit 310, Las Vegas, NV 89113",89113,"1,225/mo",685,1,1,Condos,2002
https://www.realtor.com/rentals/details/6387-Coral-Flower-Ct_Las-Vegas_NV_89141_M23168-23204,6387 W Coral Flower Ct,"6387 W Coral Flower Ct, Las Vegas, NV 89141",89141,"1,200/mo","2,039",4,3,Apartment,
https://www.realtor.com/rentals/details/3825-N-Nellis-Blvd-Trlr-99_Las-Vegas_NV_89115_M90435-05769,3825 N Nellis Blvd Trlr 99,"3825 N Nellis Blvd Trlr 99, Las Vegas, NV 89115",89115,"1,750/mo","1,064",3,2,Mobile,
https://www.realtor.com/rentals/details/3111-Bel-Air-Dr-Unit-26A_Las-Vegas_NV_89109_M29314-76625,3111 Bel Air Dr Unit 26A,"3111 Bel Air Dr Unit 26A, Las Vegas, NV 89109",89109,"3,500/mo","1,856",2,2,Condos,1974
https://www.realtor.com/rentals/details/353-E-Bonneville-Ave-Unit-557_Las-Vegas_NV_89101_M16717-67044,353 E Bonneville Ave Unit 557,"353 E Bonneville Ave Unit 557, Las Vegas, NV 89101",89101,"2,600/mo",920,1,1,Condos,2008
https://www.realtor.com/rentals/details/1803-Ardilea-St_Las-Vegas_NV_89135_M29519-30001,1803 Ardilea St,"1803 Ardilea St, Las Vegas, NV 89135",89135,"2,400/mo","2,083",4,3,Single family,2010
https://www.realtor.com/rentals/details/9303-Gilcrease-Ave-Unit-1005_Las-Vegas_NV_89149_M28976-20776,9303 Gilcrease Ave Unit 1005,"9303 Gilcrease Ave Unit 1005, Las Vegas, NV 89149",89149,"1,700/mo","1,120",2,2,Apartment,
https://www.realtor.com/rentals/details/20-Barbara-Ln-Unit-107_Las-Vegas_NV_89183_M99757-15440,20 Barbara Ln Unit 107,"20 Barbara Ln Unit 107, Las Vegas, NV 89183",89183,"2,200/mo","1,518",3,3,Townhomes,2020
https://www.realtor.com/rentals/details/200-W-Sahara-Ave-Unit-309_Las-Vegas_NV_89102_M26726-29834,200 W Sahara Ave Unit 309,"200 W Sahara Ave Unit 309, Las Vegas, NV 89102",89102,"2,350/mo",999,1,1,Condos,2006
https://www.realtor.com/rentals/details/4620-Bear-Island-Ct_Las-Vegas_NV_89147_M20140-42129,4620 Bear Island Ct,"4620 Bear Island Ct, Las Vegas, NV 89147",89147,"2,950/mo","1,911",4,3,Single family,2012
https://www.realtor.com/rentals/details/270-E-Flamingo-Rd-Unit-120_Las-Vegas_NV_89169_M18948-60572,270 E Flamingo Rd Unit 120,"270 E Flamingo Rd Unit 120, Las Vegas, NV 89169",89169,"1,600/mo",692,1,1,Condos,1992
https://www.realtor.com/rentals/details/7080-Steele-Canyon-St_Las-Vegas_NV_89118_M93095-08478,7080 Steele Canyon St,"7080 Steele Canyon St, Las Vegas, NV 89118",89118,"4,800/mo","2,641",4,3,Single family,2021
https://www.realtor.com/rentals/details/7540-Slipper-Orchid-St_Las-Vegas_NV_89148_M26039-48882?ex=2958661845&listing_status=rental,7540 Slipper Orchid St,"7540 Slipper Orchid St, Las Vegas, NV 89148",89148,"2,200/mo","2,467",5,3,Single family,2018
https://www.realtor.com/rentals/details/4735-Deckow-Ln_Las-Vegas_NV_89169_M29458-39784,4735 Deckow Ln,"4735 Deckow Ln, Las Vegas, NV 89169",89169,"1,525/mo",500,1,1,Apartment,
https://www.realtor.com/rentals/details/3825-N-Nellis-Blvd-Trlr-28_Las-Vegas_NV_89115_M98383-05585,3825 N Nellis Blvd Trlr 28,"3825 N Nellis Blvd Trlr 28, Las Vegas, NV 89115",89115,"2,000/mo","1,088",3,2,Mobile,
https://www.realtor.com/rentals/details/6201-E-Lake-Mead-Blvd-Unit-163_Las-Vegas_NV_89156_M22035-80566?ex=2958475790&listing_status=rental,6201 E Lake Mead Blvd Unit 163,"6201 E Lake Mead Blvd Unit 163, Las Vegas, NV 89156",89156,"1,450/mo","1,428",2,2,Condos,1999
https://www.realtor.com/rentals/details/2530-E-Flamingo-Rd_Las-Vegas_NV_89121_M24687-69412,By Owner,"2530 E Flamingo Rd, Las Vegas, NV 89121",89121,"1,643",272,Studio,1,Apartment,
https://www.realtor.com/rentals/details/4727-Longshot-Dr_Las-Vegas_NV_89122_M17393-15677,4727 Longshot Dr,"4727 Longshot Dr, Las Vegas, NV 89122",89122,"2,500/mo","2,384",5,3,Single family,2007
https://www.realtor.com/rentals/details/2121-Rosanna-St_Las-Vegas_NV_89117_M10372-46903,2121 Rosanna St,"2121 Rosanna St, Las Vegas, NV 89117",89117,"3,350/mo","2,193",3,2,Single family,1976
https://www.realtor.com/rentals/details/3655-W-Tropicana-Ave_Las-Vegas_NV_89103_M22150-41783,Budget Suites of America 702-739-1000,"3655 W Tropicana Ave, Las Vegas, NV 89103",89103,"1,245/mo",380,1,1,Apartment,
https://www.realtor.com/rentals/details/2747-Paradise-Rd-Unit-706_Las-Vegas_NV_89109_M10995-47335,2747 Paradise Rd Unit 706,"2747 Paradise Rd Unit 706, Las Vegas, NV 89109",89109,"3,200/mo","1,712",2,2,Condos,2003
https://www.realtor.com/rentals/details/7115-S-Durango-Dr-Unit-306_Las-Vegas_NV_89113_M19036-11771,7115 S Durango Dr Unit 306,"7115 S Durango Dr Unit 306, Las Vegas, NV 89113",89113,"1,450/mo",943,2,2,Apartment,2003
https://www.realtor.com/rentals/details/Las-Vegas_NV_89120_M29002-21871,,"Las Vegas, NV 89120",89120,"4,995/mo","2,103",4,3,Single family,1978
https://www.realtor.com/rentals/details/10373-Addie-De-Mar-Ln_Las-Vegas_NV_89135_M13430-19522,10373 Addie De Mar Ln,"10373 Addie De Mar Ln, Las Vegas, NV 89135",89135,"2,465/mo","1,597",2,3,Townhomes,2017
https://www.realtor.com/rentals/details/1455-E-Katie-Ave_Las-Vegas_NV_89119_M11721-45393,1455 E Katie Ave,"1455 E Katie Ave, Las Vegas, NV 89119",89119,"1,295/mo",724,1,1,Condos,1980
https://www.realtor.com/rentals/details/2708-Beachside-Ct_Las-Vegas_NV_89117_M25167-95738,2708 Beachside Ct,"2708 Beachside Ct, Las Vegas, NV 89117",89117,"5,000/mo","2,663",4,3,Single family,1989
https://www.realtor.com/rentals/details/3347-Fico-Ave_Las-Vegas_NV_89141_M23762-25116,3347 Fico Ave,"3347 Fico Ave, Las Vegas, NV 89141",89141,"1,995/mo","1,552",3,2,Single family,
https://www.realtor.com/rentals/details/9758-Camino-Capistrano-Ln_Las-Vegas_NV_89147_M11931-61247?ex=2955918683&listing_status=rental,9758 Camino Capistrano Ln,"9758 Camino Capistrano Ln, Las Vegas, NV 89147",89147,"2,850/mo","4,436",5,4,Single family,1999
https://www.realtor.com/rentals/details/9113-Dove-River-Rd_Las-Vegas_NV_89134_M16699-25972,9113 Dove River Rd,"9113 Dove River Rd, Las Vegas, NV 89134",89134,"2,050/mo","1,838",3,2,Single family,1994
https://www.realtor.com/rentals/details/2010-Rancho-Lake-Dr-Unit-205_Las-Vegas_NV_89108_M23751-40890,2010 Rancho Lake Dr Unit 205,"2010 Rancho Lake Dr Unit 205, Las Vegas, NV 89108",89108,"1,200/mo",649,1,1,Condos,2004
https://www.realtor.com/rentals/details/2995-E-Sunset-Rd-Unit-237_Las-Vegas_NV_89120_M29949-32301?ex=2957635061&listing_status=rental,2995 E Sunset Rd Unit 237,"2995 E Sunset Rd Unit 237, North Las Vegas, NV 89120",89120,"1,195/mo",998,2,2,Condos,1990
https://www.realtor.com/rentals/details/1201-N-Rainbow-Blvd_Las-Vegas_NV_89108_M92485-43802,Rainbow Highlands,"1201 N Rainbow Blvd, Las Vegas, NV 89108",89108,"1,395/mo",920,2,1,Apartment,
https://www.realtor.com/rentals/details/2825-Copper-Wind-Ln-Unit-4_Las-Vegas_NV_89183_M93999-74822,2825 Copper Wind Ln Unit 4,"2825 Copper Wind Ln Unit 4, Las Vegas, NV 89183",89183,"2,150/mo","1,885",3,3,Townhomes,2021
https://www.realtor.com/rentals/details/353-E-Bonneville-Ave-Unit-525_Las-Vegas_NV_89101_M16700-15545,353 E Bonneville Ave Unit 525,"353 E Bonneville Ave Unit 525, Las Vegas, NV 89101",89101,"3,200/mo",925,1,1,Condos,2008
https://www.realtor.com/rentals/details/9901-Trailwood-Dr-Apt-2081_Las-Vegas_NV_89134_M22730-00720,9901 Trailwood Dr Apt 2081,"9901 Trailwood Dr Apt 2081, Las Vegas, NV 89134",89134,"1,695/mo","1,319",3,2,Condos,1999
https://www.realtor.com/rentals/details/1150-N-Buffalo-Dr-Apt-1017_Las-Vegas_NV_89128_M24534-24101,1150 N Buffalo Dr Apt 1017,"1150 N Buffalo Dr Apt 1017, Las Vegas, NV 89128",89128,"1,295/mo",825,1,1,Condos,1996
https://www.realtor.com/rentals/details/4730-E-Craig-Rd-Unit-1073_Las-Vegas_NV_89115_M14383-80657,4730 E Craig Rd Unit 1073,"4730 E Craig Rd Unit 1073, Las Vegas, NV 89115",89115,"1,600/mo","1,159",3,2,Condos,2000
https://www.realtor.com/rentals/details/2825-Copper-Wind-Ln_Las-Vegas_NV_89183_M96983-54152,2825 Copper Wind Ln,"2825 Copper Wind Ln, Las Vegas, NV 89183",89183,"2,300/mo","1,895",3,3,Townhomes,2021
https://www.realtor.com/rentals/details/270-E-Flamingo-Rd-Unit-108_Las-Vegas_NV_89169_M24735-08518,270 E Flamingo Rd Unit 108,"270 E Flamingo Rd Unit 108, Las Vegas, NV 89169",89169,"1,650/mo",692,1,1,Condos,1992
https://www.realtor.com/rentals/details/6524-New-Brunswick-Ave_Las-Vegas_NV_89110_M17159-40484,6524 New Brunswick Ave,"6524 New Brunswick Ave, Las Vegas, NV 89110",89110,"3,570/mo","1,775",3,2,Single family,2002
https://www.realtor.com/rentals/details/5494-Waltham-Ln_Las-Vegas_NV_89122_M24609-30941,5494 Waltham Ln,"5494 Waltham Ln, Las Vegas, NV 89122",89122,"1,850/mo","1,200",4,2,Single family,1971
https://www.realtor.com/rentals/details/4032-Castle-Cove-Dr_Las-Vegas_NV_89108_M23674-66735,4032 Castle Cove Dr,"4032 Castle Cove Dr, Las Vegas, NV 89108",89108,"1,795/mo","1,289",3,3,Townhomes,1995
https://www.realtor.com/rentals/details/10371-Alcoy-Ln_Las-Vegas_NV_89135_M15501-17401?ex=2958777462&listing_status=rental,10371 Alcoy Ln,"10371 Alcoy Ln, Las Vegas, NV 89135",89135,"2,195/mo","1,597",3,3,Townhomes,2016
https://www.realtor.com/rentals/details/5865-Heavenly-Midst-Ln_Las-Vegas_NV_89135_M15291-36675,5865 Heavenly Midst Ln,"5865 Heavenly Midst Ln, Las Vegas, NV 89135",89135,"5,450/mo","2,466",4,3,Single family,2016
https://www.realtor.com/rentals/details/8777-W-Maule-Ave-Unit-2107_Las-Vegas_NV_89148_M16136-85426,8777 W Maule Ave Unit 2107,"8777 W Maule Ave Unit 2107, Las Vegas, NV 89148",89148,"2,000/mo",841,1,1,Condos,2008
https://www.realtor.com/rentals/details/3709-El-Portal-Ave_Las-Vegas_NV_89102_M23627-70585,3709 El Portal Ave,"3709 El Portal Ave, Las Vegas, NV 89102",89102,"5,000/mo","1,500",3,2,Single family,1963
https://www.realtor.com/rentals/details/7808-Wedlock-Ln_Las-Vegas_NV_89129_M24917-85918,7808 Wedlock Ln,"7808 Wedlock Ln, Las Vegas, NV 89129",89129,"2,800/mo","1,701",3,2,Single family,1993
https://www.realtor.com/rentals/details/3828-Greenfield-Lakes-St_Las-Vegas_NV_89122_M26677-31028,3828 Greenfield Lakes St,"3828 Greenfield Lakes St, Las Vegas, NV 89122",89122,"2,295/mo","2,470",4,3,Single family,2000
https://www.realtor.com/rentals/details/3625-Boulder-Hwy_Las-Vegas_NV_89121_M10021-68429,3625 Boulder Hwy,"3625 Boulder Hwy, Las Vegas, NV 89121",89121,"1,398/mo",400,1,1,Apartment,
https://www.realtor.com/rentals/details/4330-S-Eastern-Ave_Las-Vegas_NV_89119_M19752-24070,Arcadia Pointe,"4330 S Eastern Ave, Las Vegas, NV 89119",89119,"1,099",520,1,1,Apartment,
https://www.realtor.com/rentals/details/7115-S-Durango-Dr-Unit-105_Las-Vegas_NV_89113_M19019-72069,7115 S Durango Dr Unit 105,"7115 S Durango Dr Unit 105, Las Vegas, NV 89113",89113,"1,400/mo",929,2,2,Condos,2003
https://www.realtor.com/rentals/details/5013-Rustic-Charm-Ct_Las-Vegas_NV_89131_M10410-80159,5013 Rustic Charm Ct,"5013 Rustic Charm Ct, Las Vegas, NV 89131",89131,"2,300/mo","1,396",3,2,Single family,2002
https://www.realtor.com/rentals/details/1017-Rainbow-Meadows-Dr_Las-Vegas_NV_89128_M26870-13968,1017 Rainbow Meadows Dr,"1017 Rainbow Meadows Dr, Las Vegas, NV 89128",89128,"2,200/mo","2,046",5,3,Single family,1994
https://www.realtor.com/rentals/details/2200-S-Fort-Apache-Rd-Unit-1177_Las-Vegas_NV_89117_M20396-90546,2200 S Fort Apache Rd Unit 1177,"2200 S Fort Apache Rd Unit 1177, Las Vegas, NV 89117",89117,"1,800/mo","1,053",2,2,Condos,1991
https://www.realtor.com/rentals/details/322-Karen-Ave-Unit-407_Las-Vegas_NV_89109_M27168-27241,322 Karen Ave Unit 407,"322 Karen Ave Unit 407, Las Vegas, NV 89109",89109,"3,000/mo","1,657",2,2,Condos,2006
