URL,Flood Factor,Fire Factor,Heat Factor,Wind Factor
https://www.redfin.com/NV/Henderson/729-Cottonwood-Hill-Pl-89011/home/175528275,,,,
https://www.redfin.com/NV/Henderson/307-Bay-Village-Pl-89011/home/177309564,,,,
https://www.redfin.com/NV/Henderson/57-Tatahatso-Point-St-89011/home/177327882,,,,
https://www.redfin.com/NV/Henderson/377-Old-Erie-Pl-89011/home/184007626,,,,
https://www.redfin.com/NV/Henderson/48-Cadence-Crest-Ave-89011/home/185121364,,,,
https://www.redfin.com/NV/Henderson/879-Mary-Baer-Way-89011/home/185121370,,,,
https://www.redfin.com/NV/Henderson/227-Wewatta-AVE-Unknown/home/185575654,,,,
https://www.redfin.com/NV/Henderson/384-Winter-Dove-ST-89011/unit-298/home/186023685,,,,
https://www.redfin.com/NV/Henderson/388-Blanca-Springs-Dr-89014/unit-341/home/186133092,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Henderson/479-Waterfall-Cove-Ct-89002/home/185775167,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Henderson/342-Larksong-AVE-89011/unit-81/home/186090400,,,,
https://www.redfin.com/NV/Henderson/344-Larksong-AVE-89011/unit-82/home/186138150,,,,
https://www.redfin.com/NV/Henderson/340-Larksong-AVE-89011/unit-80/home/186139372,,,,
https://www.redfin.com/NV/Henderson/885-Almandine-Pl-89011/unit-112/home/186161032,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Henderson/889-Almandine-Pl-89011/unit-113/home/186161049,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Henderson/905-Almandine-Pl-89011/unit-117/home/186161050,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Henderson/348-Nesting-Dove-ST-89011/unit-289/home/186200010,,,,
https://www.redfin.com/NV/Henderson/495-Blue-Ridge-CV-89002/unit-63/home/186205322,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Henderson/334-Larksong-AVE-89011/unit-77/home/186207851,,,,
https://www.redfin.com/NV/Henderson/338-Larksong-AVE-89011/unit-79/home/186208477,,,,
https://www.redfin.com/NV/Henderson/667-Anemone-Ln-89015/unit-249/home/186215558,,,,
https://www.redfin.com/NV/Henderson/1187-King-St-89011/unit-37/home/186274557,,,,
https://www.redfin.com/NV/Henderson/336-Larksong-AVE-89011/unit-78/home/186274617,,,,
https://www.redfin.com/NV/Henderson/1185-King-St-89011/unit-38/home/186298924,,,,
https://www.redfin.com/NV/Henderson/333-Seine-Way-89014/unit-1722/home/186318427,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Henderson/661-Anemone-Ln-89015/unit-252/home/186335917,,,,
https://www.redfin.com/NV/Henderson/1181-King-St-89011/unit-40/home/186373631,,,,
https://www.redfin.com/NV/Las-Vegas/4555-Winter-Place-St-89122/home/29014966,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Henderson/717-Oak-Field-Ln-89011/home/29448320,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Henderson/416-Bottle-Brush-Way-89015/home/29690847,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Boulder-City/667-Avenue-F-89005/home/29732587,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/856-Chameleon-Star-Ave-89015/home/29943837,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Henderson/1071-Fish-Pond-Ave-89014/home/64091870,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5816-Michael-Dean-St-89081/home/28964405,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3533-Rubio-Sun-Ave-89081/home/28968439,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/323-River-Glider-Ave-89084/home/28969589,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4604-Checker-Way-89031/home/28970257,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1412-Iris-Kelly-Ave-89081/home/28971917,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5744-Dawson-Creek-St-89031/home/28972356,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4643-Mountain-Snow-St-89031/home/28972640,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5855-Valley-Dr-89031/unit-2119/home/28974895,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/633-Claxton-Ave-89084/home/28975847,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/6516-Copper-Smith-Ct-89084/home/28977295,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3012-Fern-Crest-Ave-89031/home/28977338,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3208-Tanagrine-Dr-89084/home/28980511,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3033-Dowitcher-Ave-89084/home/28980619,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3516-Glorious-Iris-Pl-89084/unit-1/home/28981019,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/6625-Lavender-Lilly-Ln-89084/unit-1/home/28981029,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2128-Saddlebill-Ct-89084/home/28981184,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/6740-Sand-Swallow-St-89084/home/28981223,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/6624-Tumbler-St-89084/home/28981944,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2509-Silvereye-Dr-89084/home/28981947,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4925-Celsion-Rock-St-89081/home/28982641,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4811-Donna-St-89081/home/28982658,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3441-Brolio-Valley-Ct-89032/home/28987404,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5913-Horsehair-Blanket-Dr-89081/home/28997329,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5245-Coral-Hills-St-89081/home/28998014,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1151-Sunny-Acres-Ave-89081/home/28998494,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3128-Gnatcatcher-Ave-89084/home/28999391,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3116-Gnatcatcher-Ave-89084/home/28999547,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/6237-Olympic-Gold-St-89031/home/29001655,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4106-Pistachio-Nut-Ave-89115/home/29007135,Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/6016-Leaping-Foal-St-89081/home/29010427,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4604-Grey-Heron-Dr-89084/home/29010786,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/6208-Darby-Creek-Ct-89081/home/29011450,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1238-Shades-End-Ave-89081/home/29013683,Moderate,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3832-Alpine-Bypass-Ave-89081/home/29016184,Moderate,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3613-Fledgling-Dr-89084/home/29016841,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/6224-Sun-Seed-Ct-89081/home/29016935,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4444-Carrier-Dove-Ave-89084/home/29017322,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4124-Erinbird-Ave-89084/home/29017779,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4021-California-Condor-Ave-89084/home/29017800,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4605-White-Stork-Dr-89084/home/29017958,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/7082-Seabirds-Pl-89084/home/29018200,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3320-Majestic-Sand-Ave-89031/home/29019316,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5841-Vista-Luna-St-89031/home/29019341,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4324-Hera-Temple-Ave-89031/home/29020124,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4117-Boston-Bell-Ct-89031/home/29020137,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/113-Frad-Ave-89031/home/29020641,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5115-Thataboy-Ct-89130/home/29024580,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4555-Hearts-Desire-Ave-89115/home/29028084,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/713-W-Colton-Ave-89032/home/29044051,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5909-Addy-Ln-89081/home/29048533,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3021-Red-Imp-Ave-89081/home/29049078,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/6213-Capehart-Falls-St-89081/home/29049214,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/6012-Valley-Flower-St-89081/home/29049437,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3129-Little-Crimson-Ave-89081/home/29049592,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5450-Tea-Leaf-St-89031/home/29049976,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1944-W-Hammer-Ln-89031/home/29050197,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6070-Burleson-Ranch-Rd-89131/home/29051414,Minor,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5721-Leonidas-St-89031/home/29059830,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1217-Checkmark-Ave-89032/home/29061929,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5828-Meadow-Dale-Dr-89031/home/29076973,,,,
https://www.redfin.com/NV/North-Las-Vegas/1704-Black-Hills-Way-89031/home/29077663,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1601-Heather-Ridge-Rd-89031/home/29078367,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/908-Crescent-Moon-Dr-89031/home/29078861,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1227-Dover-Glen-Dr-89031/home/29078905,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5604-Indian-Ridge-Dr-89031/home/29079374,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1440-Walstone-Rd-89031/home/29079510,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2603-Sweet-Leilani-Ave-89031/home/29079609,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2123-Maui-Surf-Ave-89031/home/29080087,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2113-Port-Antonio-Ct-89031/home/29083142,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2108-Spanish-Town-Ave-89031/home/29083184,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4836-Abundance-St-89031/home/29083234,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5117-Sierra-Blanca-Ln-89031/home/29083741,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5119-El-Nino-Ln-89031/home/29083744,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1133-Turnstone-Ct-89031/home/29084617,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1125-Egret-Ct-89031/home/29084728,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1217-Stonesthrow-Cir-89031/home/29084754,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5539-Jose-Leon-St-89031/home/29085104,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5241-Jose-Ernesto-St-89031/home/29085326,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/220-Breezy-Shore-Ave-89031/home/29086727,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6016-Morning-Creek-Ct-89130/home/29092774,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6320-Whispering-Meadow-Ct-89130/home/29093064,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6317-Winter-Valley-Ct-89130/home/29093066,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6016-Winter-Meadow-St-89130/home/29093120,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5916-Trumbull-St-89130/home/29093246,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6101-Shallow-Springs-St-89130/home/29093517,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5421-Singing-Hills-Dr-89130/home/29102028,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5317-Braemar-Dr-89130/home/29102324,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5533-Port-Barrington-Way-89130/home/29102467,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4937-Rancho-Bernardo-Way-89130/home/29102624,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5604-Ocean-Pines-Cir-89130/home/29102698,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5037-Cedar-Lawn-Way-89130/home/29102964,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4533-Mancilla-St-89130/home/29115744,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4504-Plano-Dr-89130/home/29115859,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5424-Del-Lago-Dr-89130/home/29116287,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4980-W-San-Miguel-Ave-89130/home/29116772,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5908-Duncan-Dr-89108/home/29132405,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5812-Robin-Ln-89108/home/29133318,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3205-Point-Lobos-Dr-89108/home/29134056,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3916-Wharton-St-89130/home/29134258,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5515-Sheila-Ave-89108/home/29134938,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5425-Geneive-Ln-89108/unit-104/home/29137142,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5401-Geneive-Ln-89108/unit-101/home/29137198,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2204-Obispo-Cir-89108/home/29172566,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5917-Smoke-Ranch-Rd-89108/unit-D/home/29174373,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1628-N-Jones-Blvd-89108/home/29177264,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5378-W-Lake-Mead-Blvd-89108/home/29177321,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4012-Yellow-Mandarin-Ave-89081/home/29178219,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5921-Vegas-Dr-89108/home/29181770,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1103-Stoneypeak-Ave-89081/home/29236127,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4506-Minaret-Way-89031/home/29239506,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4028-Cricket-Ln-89032/home/29240817,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3733-Calumet-Farm-Cir-89031/home/29242138,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3709-Bordley-Way-89032/home/29244834,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4339-Sparta-Way-89032/home/29245206,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3516-Barrel-Race-Ct-89032/home/29245933,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4407-Red-Blanket-Rd-89032/home/29245989,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3716-Fountain-Ct-89032/home/29247433,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3820-Iverson-Ln-89032/home/29250323,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1881-W-Alexander-Rd-89032/unit-2149/home/29251690,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1516-Bluestar-Dr-89032/home/29252258,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3528-Beca-Faith-Dr-89032/home/29252430,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1532-Highfield-Ct-89032/home/29252706,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1324-Frost-Flower-Dr-89032/home/29253392,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3343-Outlook-Point-St-89032/home/29253559,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3301-Outlook-Point-St-89032/home/29253564,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3625-Rose-Canyon-Dr-89032/home/29254537,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3412-Mercury-St-89030/unit-I/home/29255374,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2200-Comet-Ave-89030/unit-C/home/29256236,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2120-Sun-Ave-89030/unit-C/home/29256298,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2112-Sun-Ave-89030/unit-F/home/29256306,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3470-Berg-St-89030/home/29256616,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2515-Bassler-St-89030/home/29258867,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2712-Holmes-St-89030/home/29259050,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2617-N-Bruce-St-89030/home/29261856,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4425-Cormorant-Ave-89115/home/29263467,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1871-Renada-Cir-89030/home/29263641,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3725-Citrus-Heights-Ave-89081/home/29264190,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3609-Inverness-Grove-Ave-89081/home/29264283,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3540-Turquoise-Waters-Ave-89081/home/29264707,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3612-Turquoise-Waters-Ave-89081/home/29264888,Minor,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2209-E-Piper-Ave-89030/home/29264893,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/6745-Caporetto-Ln-89084/unit-102/home/29267106,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/7070-Arcadia-Glen-Ct-89084/home/29267752,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/316-Whitney-Breeze-Ave-89031/home/29268867,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/216-Gemstone-Hill-Ave-89031/home/29269091,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2524-Spear-St-89030/home/29280897,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/435-Dorchester-Bend-Ave-89032/unit-3/home/29280967,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2332-Bristol-View-Ct-89108/home/29305157,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4428-W-Lake-Mead-Blvd-89108/unit-202/home/29306179,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2117-Valley-Dr-89108/home/29306377,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1816-N-Decatur-Blvd-89108/unit-201/home/29307159,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4413-Coran-Ln-89108/home/29307372,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3008-Morningside-Ave-89106/home/29307757,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1812-Windchime-Dr-89106/home/29308825,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1816-Luning-Dr-89106/home/29310496,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2521-Perryville-Ave-89106/unit-104/home/29310634,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2037-Rose-St-89032/home/29311817,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/875-Balzar-Ave-89106/home/29321865,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1912-Hoover-St-89030/home/29326589,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3208-Tabor-Ave-89030/home/29330401,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3309-Thomas-Ave-89030/home/29330529,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3701-Judson-Ave-89030/home/29330593,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3301-Judson-Ave-89030/home/29330642,Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3615-Perliter-Ave-89030/home/29330934,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3420-E-Tonopah-Ave-89030/home/29331162,Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1334-Smoke-Tree-Ave-89108/home/29338357,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1300-Smoke-Tree-Ave-89108/home/29338443,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3700-Briarglen-Ln-89108/home/29341997,Minimal,Minor,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4248-Vornsand-Dr-89115/home/29352257,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4284-Vornsand-Dr-89115/home/29352271,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3730-Twinkle-Star-Dr-89115/home/29352775,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4270-Wendy-Ln-89115/home/29352909,Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4022-Wendy-Ln-89115/home/29353796,Minor,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3871-Lancome-St-89115/home/29356974,Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3757-Longfellow-St-89115/home/29357073,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5104-Harold-St-89081/home/29449056,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5948-Bellows-Beach-St-89081/home/29476800,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1010-Sunny-Acres-Ave-89081/home/29597120,Moderate,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5062-Bayberry-Crest-St-89031/home/29598269,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3936-Fuselier-Dr-89032/home/29599396,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3829-Alpine-Track-Ave-89032/home/29781515,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/5358-Ferrell-St-89031/home/29843745,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/6662-Montezuma-Castle-Ln-89084/home/29851718,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/1122-Granite-Ash-Ave-89081/home/29854357,,,,
https://www.redfin.com/NV/North-Las-Vegas/3411-Fort-Niagara-Ave-89032/home/29859302,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2430-Country-Orchard-St-89030/home/29859913,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2809-Albata-St-89030/home/29860046,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1631-Morse-Arberry-Ave-89106/home/29860968,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1704-Dwayne-Stedman-Ave-89106/home/29861006,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4730-E-Craig-Rd-89115/unit-1166/home/29862551,Minimal,Minimal,Severe,Minimal
