URL,Walk Score (out of 100),Transit Score (out of 100),Bike Score (out of 100),Elementary School Name,Elementary School Score (out of 10),Middle School Name,Middle School Score (out of 10),High School Name,High School Score (out of 10),Address,Price,Beds,Baths,Sq Ft,Est. Monthly Payment,Time on Redfin,Year Built,Property Type,Style,HOA Dues,Lot Size,Garage Spaces,Has Pool,Floor Type,Heat Type,Cool Type,Tax Amount,Has Patio
https://www.redfin.com/NV/Las-Vegas/5097-Indian-River-Dr-89103/unit-172/home/29031377,47,38,39,Joseph E Thiriot Elementary School,6,Grant Sawyer Middle School,4,Education W Clark High School,3,"5097 Indian River Dr #172,Las Vegas,NV89103","$180,888",2,1,816,,,1982,Condo,Two Story,$280/month,,1,Community,"Carpet, Luxury Vinyl Plank","Central, Electric","Central Air, Electric",$609,Balcony
https://www.redfin.com/NV/Las-Vegas/5140-Indian-River-Dr-89103/unit-307/home/29031461,42,39,38,Joseph E Thiriot Elementary School,6,Grant Sawyer Middle School,4,Education W Clark High School,3,"5140 Indian River Dr #307,Las Vegas,NV89103","$196,500",2,2,978,,,1982,Condo,Two Story,$262/month,,1,Community,"Carpet, Linoleum, Vinyl","Central, Electric","Central Air, Electric",$661,Balcony
https://www.redfin.com/NV/Las-Vegas/5020-Indian-River-Dr-89103/unit-425/home/29031530,59,39,39,Joseph E Thiriot Elementary School,6,Grant Sawyer Middle School,4,Education W Clark High School,3,"5020 Indian River Dr #425,Las Vegas,NV89103","$175,000",1,1,700,,,1982,Condo,Two Story,$224/month,,1,Community,"Carpet, Ceramic Tile, Laminate","Central, Electric","Central Air, Electric",$526,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/5383-Indian-River-Dr-89103/unit-328/home/29031880,43,40,37,Joseph E Thiriot Elementary School,6,Grant Sawyer Middle School,4,Education W Clark High School,3,"5383 Indian River Dr #328,Las Vegas,NV89103","$215,000",2,2,978,,,1982,Condo,Two Story,$262/month,,1,"Association, Community","Carpet, Laminate","Central, Gas","Central Air, Electric",$500,Balcony
https://www.redfin.com/NV/Las-Vegas/9580-W-Reno-Ave-89148/unit-205/home/29032103,62,42,47,,,Victoria Fertitta Middle School,8,Durango High School,2,"9580 W Reno Ave #205,Las Vegas,NV89148","$250,000",2,2,"1,151",,,2004,Condo,Two Story,$227/month,,1,Community,"Laminate, Tile","Central, Gas","Central Air, Electric",$895,Balcony
https://www.redfin.com/NV/Las-Vegas/9708-Maple-Sugar-Leaf-Pl-89148/home/29032458,44,37,39,Kathy L. Batterman Elementary School,8,Victoria Fertitta Middle School,8,Durango High School,2,"9708 Maple Sugar Leaf Pl,Las Vegas,NV89148","$2,415/mo",3,2.5,"2,291",,,,,,,,,,,,,,
https://www.redfin.com/NV/Las-Vegas/9820-Hanover-Grove-Ave-89148/home/29032966,20,31,38,Shelley Berkley Elementary School,6,Wilbur & Theresa Faiss Middle School,6,Sierra Vista High School,2,"9820 Hanover Grove Ave,Las Vegas,NV89148","$349,000",4,2.5,"1,453",,,2005,"Residential, Single Family Residence",Two Story,$55/month,"2,614 Sq. Ft.",2,,"Carpet, Laminate","Central, Gas","Central Air, Electric","$1,445",
https://www.redfin.com/NV/Las-Vegas/10385-Brillare-Ave-89135/home/29033385,22,27,29,,,Victoria Fertitta Middle School,8,Durango High School,2,"10385 Brillare Ave,Las Vegas,NV89135","$543,900",2,2,"1,589",,,2005,"Residential, Single Family Residence",One Story,$275/month,"5,663 Sq. Ft.",2,"Association, Community","Laminate, Tile","Central, Gas","Central Air, Electric","$3,018","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/11321-Corsica-Mist-Ave-89135/home/29033505,37,35,36,Judy & John L Goolsby Elementary School,9,Sig Rogich Middle School,8,Palo Verde High School,6,"11321 Corsica Mist Ave,Las Vegas,NV89135","$500,000",3,2.5,"1,610",,,2005,"Residential, Single Family Residence",Two Story,$370/month,"2,178 Sq. Ft.",2,"Association, Community","Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric","$2,957",
https://www.redfin.com/NV/Las-Vegas/5260-Mission-Monterey-Ln-89107/unit-202/home/29051933,49,37,43,Red Rock Elementary School,2,Frank F Garside Junior High School,3,Western High School,1,"5260 Mission Monterey Ln #202,Las Vegas,NV89107","$199,217",2,2,876,,,1989,Condo,Two Story,$290/month,,1,Community,"Carpet, Ceramic Tile","Central, Electric","Central Air, Electric",$498,Balcony
https://www.redfin.com/NV/Las-Vegas/230-Mission-Catalina-Ln-89107/unit-107/home/29052116,35,37,45,Red Rock Elementary School,2,Frank F Garside Junior High School,3,Western High School,1,"230 Mission Catalina Ln #107,Las Vegas,NV89107","$195,000",2,2,876,,,1989,Condo,Two Story,$307/month,"9,071 Sq. Ft.",,Community,"Ceramic Tile, Tile","Central, Electric","Central Air, Electric",$494,Balcony
https://www.redfin.com/NV/Las-Vegas/145-E-Harmon-Ave-89109/unit-2618/home/29053249,75,48,45,Paradise Elementary School,3,William E Orr Middle School,3,Del Sol High School,3,"145 E Harmon Ave #2618,Las Vegas,NV89109","$321,000",—,1,520,,,2005,Condo,"High Rise, High Rise",$798/month,,,"Association, Community","Carpet, Marble","Central, Electric","Electric, 1 Unit","$1,195",Terrace
https://www.redfin.com/NV/Las-Vegas/145-E-Harmon-Ave-89109/unit-2708/home/29053270,75,48,45,Paradise Elementary School,3,William E Orr Middle School,3,Del Sol High School,3,"145 E Harmon Ave #2708,Las Vegas,NV89109","$407,000",1,2,847,,,2005,Condo,"High Rise, High Rise","$1,597/month",,,"Association, Community","Carpet, Ceramic Tile","Central, Electric","Electric, 1 Unit","$3,151",Terrace
https://www.redfin.com/NV/Las-Vegas/145-E-Harmon-Ave-89109/unit-3209/home/29053654,75,48,45,Paradise Elementary School,3,William E Orr Middle School,3,Del Sol High School,3,"145 E Harmon Ave #3209,Las Vegas,NV89109","$385,000",—,1,520,,,2005,Condo,"High Rise, High Rise, Penthouse",$798/month,,,"Association, Community","Carpet, Ceramic Tile","Central, Electric","Electric, 1 Unit","$1,544",Terrace
https://www.redfin.com/NV/Las-Vegas/10001-Peace-Way-89147/unit-1191/home/29053801,40,42,32,,,Victoria Fertitta Middle School,8,Durango High School,2,"10001 Peace Way #1191,Las Vegas,NV89147","$299,999",2,2,"1,078",,,2003,Condo,Two Story,$212/month,,1,Community,Luxury Vinyl Plank,"Central, Gas","Central Air, Electric",$954,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/10001-Peace-Way-89147/unit-2302/home/29053984,40,42,32,,,Victoria Fertitta Middle School,8,Durango High School,2,"10001 Peace Way #2302,Las Vegas,NV89147","$295,000",2,1,"1,117",,,2003,Condo,Two Story,$212/month,"1,117 Sq. Ft.",2,Community,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric","$1,082",Balcony
https://www.redfin.com/NV/Las-Vegas/5392-Candlespice-Way-89135/home/29054268,5,0,34,Kathy L. Batterman Elementary School,8,Victoria Fertitta Middle School,8,Durango High School,2,"5392 Candlespice Way,Las Vegas,NV89135","$685,000",4,4,"2,428",,,2009,"Residential, Single Family Residence",Two Story,$133/month,"6,098 Sq. Ft.",3,"In Ground, Private, Community",Laminate,"Central, Gas","Central Air, Electric","$7,248","Balcony, Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/5443-Bristol-Bend-Ct-89135/home/29054284,7,0,34,Kathy L. Batterman Elementary School,8,Victoria Fertitta Middle School,8,Durango High School,2,"5443 Bristol Bend Ct,Las Vegas,NV89135","$500,000",4,3,"1,876",,,2006,"Residential, Single Family Residence",Two Story,$76/month,"4,356 Sq. Ft.",2,"Association, Community","Carpet, Laminate, Tile","Central, Gas","Central Air, Electric","$2,869","Balcony, Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/5430-Bristol-Bend-Ct-89135/home/29054290,7,0,34,Kathy L. Batterman Elementary School,8,Victoria Fertitta Middle School,8,Durango High School,2,"5430 Bristol Bend Ct,Las Vegas,NV89135","$485,000",3,2.5,"2,106",,,2006,"Residential, Single Family Residence",Two Story,$83/month,"4,356 Sq. Ft.",2,Community,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric","$2,661",
https://www.redfin.com/NV/Las-Vegas/2420-Cordoba-Bluff-Ct-89135/home/29054366,58,36,32,Judy & John L Goolsby Elementary School,9,Sig Rogich Middle School,8,Palo Verde High School,6,"2420 Cordoba Bluff Ct,Las Vegas,NV89135","$785,000",3,2.5,"2,462",,,2006,"Residential, Single Family Residence",Two Story,$372/month,"3,920 Sq. Ft.",2,Community,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$3,423",Balcony
https://www.redfin.com/NV/Las-Vegas/2777-Paradise-Rd-89109/unit-1404/home/29063301,47,49,38,John S Park Elementary School,5,John C Fremont Middle School,5,Valley High School,1,"2777 Paradise Rd #1404,Las Vegas,NV89109","$670,000",2,2.5,"2,050",,,2005,Condo,"High Rise, High Rise","$1,088/month",,,Community,,"Central, Gas",Electric,"$4,688",Terrace
https://www.redfin.com/NV/Las-Vegas/2777-Paradise-Rd-89109/unit-2301/home/29063447,47,49,38,John S Park Elementary School,5,John C Fremont Middle School,5,Valley High School,1,"2777 Paradise Rd #2301,Las Vegas,NV89109","$1,360,000",3,3,"2,805",,,2005,Condo,"High Rise, High Rise","$1,414/month",,,Association,,"Central, Gas","Electric, High Efficiency, 1 Unit","$6,619",Terrace
https://www.redfin.com/NV/Las-Vegas/230-E-Flamingo-Rd-89169/unit-308/home/29064393,64,52,44,Paradise Elementary School,3,William E Orr Middle School,3,Valley High School,1,"230 E Flamingo Rd #308,Las Vegas,NV89169","$230,000",1,1,692,,,1992,Condo,,$473/month,"10,325 Sq. Ft.",,Community,"Carpet, Tile","Central, Gas","Central Air, Electric","$1,055",Balcony
https://www.redfin.com/NV/Las-Vegas/230-E-Flamingo-Rd-89169/unit-422/home/29064409,64,52,44,Paradise Elementary School,3,William E Orr Middle School,3,Valley High School,1,"230 E Flamingo Rd #422,Las Vegas,NV89169","$285,000",1,1,727,,,1992,Condo,,$470/month,,,,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric","$1,108",Balcony
https://www.redfin.com/NV/Las-Vegas/270-E-Flamingo-Rd-89169/unit-215/home/29064574,58,51,48,Paradise Elementary School,3,William E Orr Middle School,3,Valley High School,1,"270 E Flamingo Rd #215,Las Vegas,NV89169","$320,000",2,2,974,,,1992,Condo,,$480/month,,,Community,Marble,"Central, Gas","Central Air, Electric","$1,374","Balcony, Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/270-E-Flamingo-Rd-89169/unit-232/home/29064590,58,51,48,Paradise Elementary School,3,William E Orr Middle School,3,Valley High School,1,"270 E Flamingo Rd #232,Las Vegas,NV89169","$330,000",2,2,"1,062",,,1992,Condo,,$480/month,,,Community,"Laminate, Marble","Central, Electric","Central Air, Electric","$1,491","Balcony, Patio"
https://www.redfin.com/NV/Las-Vegas/5030-S-Rainbow-Blvd-89118/unit-201/home/29064796,21,40,37,Marion B Earl Elementary School,5,Grant Sawyer Middle School,4,Durango High School,2,"5030 S Rainbow Blvd #201,Las Vegas,NV89118","$255,000",3,2,"1,163",,,1987,Condo,Two Story,$217/month,"7,733 Sq. Ft.",1,Community,"Carpet, Laminate","Central, Gas","Central Air, Electric",$837,
https://www.redfin.com/NV/Las-Vegas/5016-S-Rainbow-Blvd-89118/unit-106/home/29064971,55,40,37,Marion B Earl Elementary School,5,Grant Sawyer Middle School,4,Durango High School,2,"5016 S Rainbow Blvd #106,Las Vegas,NV89118","$210,000",1,1,841,,,1987,Condo,Two Story,$183/month,,1,"Association, Community",Laminate,"Central, Gas","Central Air, Electric",$605,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/5076-S-Rainbow-Blvd-89118/unit-206/home/29065065,57,39,43,Marion B Earl Elementary School,5,Grant Sawyer Middle School,4,Durango High School,2,"5076 S Rainbow Blvd #206,Las Vegas,NV89118","$256,888",3,2.5,"1,163",,,1987,Condo,Two Story,$220/month,,1,Community,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",$837,Balcony
https://www.redfin.com/NV/Las-Vegas/10519-Ardsley-Ln-89135/home/29065271,10,18,33,Kathy L. Batterman Elementary School,8,Victoria Fertitta Middle School,8,Durango High School,2,"10519 Ardsley Ln,Las Vegas,NV89135","$576,900",4,2.5,"1,964",,,2006,"Residential, Single Family Residence",One Story,$83/month,"6,098 Sq. Ft.",2,Community,"Laminate, Tile","Central, Gas","Central Air, Electric","$2,989",Patio
https://www.redfin.com/NV/Las-Vegas/5457-Nettle-Way-89135/home/29065578,5,18,33,Kathy L. Batterman Elementary School,8,Victoria Fertitta Middle School,8,Durango High School,2,"5457 Nettle Way,Las Vegas,NV89135","$2,250/mo",3,2.5,"1,638",,,,,,,,,,,,,,
https://www.redfin.com/NV/Las-Vegas/208-Swale-Ln-89144/home/29113496,22,24,27,John W Bonner Elementary School,9,Sig Rogich Middle School,8,Palo Verde High School,6,"208 Swale Ln,Las Vegas,NV89144","$565,000",3,2,"2,230",,,2000,"Residential, Single Family Residence",One Story,$60/month,"10,019 Sq. Ft.",2,Community,"Laminate, Tile","Central, Gas","Central Air, Electric","$2,763",
https://www.redfin.com/NV/Las-Vegas/10620-Esk-Dr-89144/home/29113569,26,22,28,John W Bonner Elementary School,9,Sig Rogich Middle School,8,Palo Verde High School,6,"10620 Esk Dr,Las Vegas,NV89144","$610,000",4,2.5,"2,481",,,1999,"Residential, Single Family Residence",Two Story,$55/month,"6,970 Sq. Ft.",2,"Above Ground, Fiberglass, Pool/Spa Combo, Association","Carpet, Ceramic Tile, Laminate","Central, Gas, Multiple Heating Units","Central Air, Electric, Refrigerated, 2 Units","$3,292","Balcony, Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/10600-Amber-Ridge-Dr-89144/unit-104/home/29114759,46,32,39,John W Bonner Elementary School,9,Sig Rogich Middle School,8,Palo Verde High School,6,"10600 Amber Ridge Dr #104,Las Vegas,NV89144","$432,000",2,2,"1,691",,,2002,Condo,Two Story,$305/month,,2,Community,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$2,038",Balcony
https://www.redfin.com/NV/Las-Vegas/10600-Amber-Ridge-Dr-89144/unit-203/home/29114787,46,32,39,John W Bonner Elementary School,9,Sig Rogich Middle School,8,Palo Verde High School,6,"10600 Amber Ridge Dr #203,Las Vegas,NV89144","$425,000",2,2,"1,410",,,2002,Condo,Two Story,$305/month,,2,Community,"Carpet, Tile","Central, Gas","Central Air, Electric","$2,034",Balcony
https://www.redfin.com/NV/Las-Vegas/10701-Pappas-Ln-89144/unit-202/home/29114820,68,33,54,John W Bonner Elementary School,9,Sig Rogich Middle School,8,Palo Verde High School,6,"10701 Pappas Ln #202,Las Vegas,NV89144","$350,000",2,2,"1,410",,,2000,Condo,Two Story,$354/month,1 Sq. Ft.,2,Association,"Ceramic Tile, Laminate","Central, Gas","Central Air, Electric","$1,971",Balcony
https://www.redfin.com/NV/Las-Vegas/10207-Birch-Bluff-Ln-89145/home/29115107,71,34,54,John W Bonner Elementary School,9,Sig Rogich Middle School,8,Palo Verde High School,6,"10207 Birch Bluff Ln,Las Vegas,NV89145","$435,000",3,2,"1,392",,,2000,"Residential, Townhouse",One Story,$344/month,"3,049 Sq. Ft.",2,Association,Tile,"Gas, High Efficiency","Central Air, Gas","$2,076",
https://www.redfin.com/NV/Las-Vegas/1013-Jennis-Silver-St-89145/home/29212457,54,35,50,John W Bonner Elementary School,9,Sig Rogich Middle School,8,Palo Verde High School,6,"1013 Jennis Silver St,Las Vegas,NV89145","$770,000",4,4,"3,417",,,2000,"Residential, Single Family Residence",Two Story,$331/month,"9,583 Sq. Ft.",3,"Association, Community","Carpet, Ceramic Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$4,554",Patio
https://www.redfin.com/NV/Las-Vegas/905-Old-Woostra-Ct-89145/home/29212558,52,34,50,John W Bonner Elementary School,9,Sig Rogich Middle School,8,Palo Verde High School,6,"905 Old Woostra Ct,Las Vegas,NV89145","$899,900",4,2.5,"2,865",,,1998,"Residential, Single Family Residence",Two Story,$310/month,"10,019 Sq. Ft.",3,"Gas Heat, Association, Community","Carpet, Ceramic Tile, Luxury Vinyl Plank","Central, Gas","Central Air, Electric","$4,998","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/9721-Winter-Palace-Dr-89145/home/29212705,5,32,32,John W Bonner Elementary School,9,Sig Rogich Middle School,8,Palo Verde High School,6,"9721 Winter Palace Dr,Las Vegas,NV89145","$3,775,000",5,4.5,"10,085",,,2005,"Residential, Single Family Residence","Two Story, Custom",$617/month,0.71 Acres,4,"Heated, In Ground, Private, Pool/Spa Combo, Waterfall, Association, Community","Carpet, Hardwood, Marble","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$35,926","Balcony, Covered, Enclosed, Patio"
https://www.redfin.com/NV/Las-Vegas/1005-Bannockburn-St-89145/home/29213467,50,40,54,John W Bonner Elementary School,9,Sig Rogich Middle School,8,Palo Verde High School,6,"1005 Bannockburn St,Las Vegas,NV89145","$382,000",2,2.5,"1,598",,,2000,"Residential, Townhouse",Two Story,$295/month,"2,178 Sq. Ft.",2,Community,"Marble, Tile","Central, Gas","Central Air, Electric","$1,955","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/216-Moose-Ln-89145/home/29214412,56,41,44,Walter Jacobson Elementary School,5,Walter Johnson Junior High School,7,Bonanza High School,3,"216 Moose Ln,Las Vegas,NV89145","$346,500",3,2,"1,245",,,1985,"Residential, Single Family Residence",One Story,,"4,356 Sq. Ft.",2,,"Luxury Vinyl Plank, Tile","Central, Gas","Central Air, Electric","$1,205","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/225-Moose-Ln-89145/home/29214439,38,40,41,Walter Jacobson Elementary School,5,Walter Johnson Junior High School,7,Bonanza High School,3,"225 Moose Ln,Las Vegas,NV89145","$392,500",4,2.5,"1,873",,,1985,"Residential, Single Family Residence",Two Story,,"4,356 Sq. Ft.",1,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$1,180","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/8649-Inwood-Dr-89145/home/29214731,65,43,55,Walter Jacobson Elementary School,5,Walter Johnson Junior High School,7,Palo Verde High School,6,"8649 Inwood Dr,Las Vegas,NV89145","$535,000",4,2,"2,187",,,1988,"Residential, Single Family Residence",One Story,,"9,148 Sq. Ft.",3,,"Carpet, Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$2,374","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/8628-Highacre-Dr-89145/home/29214851,67,43,51,Walter Jacobson Elementary School,5,Walter Johnson Junior High School,7,Palo Verde High School,6,"8628 Highacre Dr,Las Vegas,NV89145","$580,000",4,2,"2,187",,,1989,"Residential, Single Family Residence",One Story,,"8,712 Sq. Ft.",3,Pool Cover,"Carpet, Laminate, Tile","Central, Gas","Central Air, Electric","$2,644",
https://www.redfin.com/NV/Las-Vegas/900-Heavenly-Hills-Ct-89145/unit-220/home/29218728,66,41,50,Walter Jacobson Elementary School,5,Walter Johnson Junior High School,7,Bonanza High School,3,"900 Heavenly Hills Ct #220,Las Vegas,NV89145","$235,000",2,2,"1,129",,,1995,Condo,Two Story,$230/month,"1,129 Sq. Ft.",1,Community,Carpet,"Central, Gas","Central Air, Electric",$838,Balcony
https://www.redfin.com/NV/Las-Vegas/900-Heavenly-Hills-Ct-89145/unit-113/home/29218750,66,41,50,Walter Jacobson Elementary School,5,Walter Johnson Junior High School,7,Bonanza High School,3,"900 Heavenly Hills Ct #113,Las Vegas,NV89145","$215,000",2,2,"1,067",,,1996,Condo,Two Story,$230/month,"2,756 Sq. Ft.",1,Community,"Carpet, Tile","Central, Gas","Central Air, Electric",$831,Patio
https://www.redfin.com/NV/Las-Vegas/328-S-Buffalo-Dr-89145/unit-102/home/29219877,72,34,46,Helen M Smith Elementary School,7,Walter Johnson Junior High School,7,Bonanza High School,3,"328 S Buffalo Dr #102,Las Vegas,NV89145","$253,000",2,2,"1,192",,,1994,Condo,Two Story,$224/month,,1,Community,"Laminate, Tile","Central, Electric","Central Air, Electric",$685,Patio
https://www.redfin.com/NV/Las-Vegas/324-S-Buffalo-Dr-89145/unit-202/home/29219897,72,34,46,Helen M Smith Elementary School,7,Walter Johnson Junior High School,7,Bonanza High School,3,"324 S Buffalo Dr #202,Las Vegas,NV89145","$236,000",2,2,"1,192",,,1995,Condo,Two Story,$224/month,,1,Community,Carpet,"Central, Electric","Central Air, Electric",$695,"Balcony, Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/7905-Lago-Vista-Ln-89145/unit-103/home/29220454,45,38,38,Walter Jacobson Elementary School,5,Walter Johnson Junior High School,7,Bonanza High School,3,"7905 Lago Vista Ln #103,Las Vegas,NV89145","$300,000",3,2,"1,266",,,1993,Condo,One Story,$220/month,,1,Community,Laminate,"Central, Gas","Central Air, Electric",$765,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/725-Yacht-Harbor-Dr-89145/home/29220529,41,38,36,Walter Jacobson Elementary School,5,Walter Johnson Junior High School,7,Bonanza High School,3,"725 Yacht Harbor Dr,Las Vegas,NV89145","$333,000",3,2,"1,156",,,1993,"Residential, Townhouse",One Story,$210/month,"2,731 Sq. Ft.",2,"Association, Community","Carpet, Luxury Vinyl Plank","Central, Gas","Central Air, Electric","$1,055",Patio
https://www.redfin.com/NV/Las-Vegas/740-Hunters-Creek-Ln-89145/unit-103/home/29220573,39,37,37,Walter Jacobson Elementary School,5,Walter Johnson Junior High School,7,Bonanza High School,3,"740 Hunters Creek Ln #103,Las Vegas,NV89145","$275,000",2,2,"1,168",,,1993,Condo,Two Story,$170/month,"2,731 Sq. Ft.",1,,"Hardwood, Tile","Central, Gas","Central Air, Electric",$677,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/7901-Idledale-Ct-89145/unit-102/home/29220607,49,37,37,Walter Jacobson Elementary School,5,Walter Johnson Junior High School,7,Bonanza High School,3,"7901 Idledale Ct #102,Las Vegas,NV89145","$245,000",2,2,"1,168",,,1992,Condo,Two Story,$210/month,,1,Community,"Carpet, Ceramic Tile, Linoleum, Tile, Vinyl","Central, Gas","Central Air, Electric",$667,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/512-Yacht-Harbor-Dr-89145/unit-204/home/29220683,57,37,38,Walter Jacobson Elementary School,5,Walter Johnson Junior High School,7,Bonanza High School,3,"512 Yacht Harbor Dr #204,Las Vegas,NV89145","$280,000",3,2,"1,266",,,1992,Condo,,$195/month,"3,668 Sq. Ft.",1,,"Carpet, Tile","Central, Gas","Central Air, Electric",$826,
https://www.redfin.com/NV/Las-Vegas/7912-Foxwood-Pl-89145/unit-201/home/29220699,44,37,36,Walter Jacobson Elementary School,5,Walter Johnson Junior High School,7,Bonanza High School,3,"7912 Foxwood Pl #201,Las Vegas,NV89145","$263,000",2,2,"1,168",,,1992,Condo,Two Story,$205/month,"3,500 Sq. Ft.",1,Community,"Linoleum, Vinyl","Central, Gas","Central Air, Electric",$697,Balcony
https://www.redfin.com/NV/Las-Vegas/7408-Alta-Dr-89145/home/29222530,66,36,46,Helen M Smith Elementary School,7,Walter Johnson Junior High School,7,Bonanza High School,3,"7408 Alta Dr,Las Vegas,NV89145","$335,000",3,2,"1,437",,,1974,"Residential, Single Family Residence",One Story,,"7,405 Sq. Ft.",2,,"Carpet, Tile","Central, Gas","Central Air, Electric, Refrigerated","$1,116","Patio, Porch"
https://www.redfin.com/NV/Las-Vegas/401-Pinecliff-Dr-89145/home/29223393,65,38,49,Helen M Smith Elementary School,7,Walter Johnson Junior High School,7,Bonanza High School,3,"401 Pinecliff Dr,Las Vegas,NV89145","$438,000",4,2.5,"1,820",,,1971,"Residential, Single Family Residence",Two Story,,"6,534 Sq. Ft.",2,,"Carpet, Luxury Vinyl Plank","Central, Gas","Central Air, Electric","$1,064","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/6833-Sweetwater-Pl-89145/home/29225555,56,38,49,O. K. Adcock Elementary School,4,Walter Johnson Junior High School,7,Bonanza High School,3,"6833 Sweetwater Pl,Las Vegas,NV89145","$400,000",4,2.5,"1,850",,,1985,"Residential, Single Family Residence",Two Story,,"6,970 Sq. Ft.",3,,"Carpet, Laminate, Tile","Central, Gas","Central Air, Electric","$1,146","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/6805-Midpark-Cir-89145/home/29225634,62,37,47,O. K. Adcock Elementary School,4,Walter Johnson Junior High School,7,Bonanza High School,3,"6805 Midpark Cir,Las Vegas,NV89145","$394,000",3,2.5,"1,514",,,1985,"Residential, Single Family Residence",Two Story,,"3,485 Sq. Ft.",2,,"Carpet, Laminate, Tile","Central, Gas","Central Air, Electric","$1,129","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/6945-Surrey-Ct-89145/home/29225670,65,37,48,Helen M Smith Elementary School,7,Walter Johnson Junior High School,7,Bonanza High School,3,"6945 Surrey Ct,Las Vegas,NV89145","$330,000",4,1.5,"1,784",,,1971,"Residential, Single Family Residence",Two Story,,"6,098 Sq. Ft.",1,"In Ground, Private","Carpet, Laminate, Linoleum, Vinyl","Central, Gas","Central Air, Electric","$1,150",
https://www.redfin.com/NV/Las-Vegas/808-Vincent-Way-89145/home/29226471,70,40,52,O. K. Adcock Elementary School,4,Walter Johnson Junior High School,7,Bonanza High School,3,"808 Vincent Way,Las Vegas,NV89145","$380,000",3,2,"1,614",,,1970,"Residential, Single Family Residence",One Story,,"6,534 Sq. Ft.",2,,"Linoleum, Vinyl","Central, Gas","Central Air, Electric","$1,060","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/6948-Marseilles-Cir-89145/home/29226556,65,40,52,O. K. Adcock Elementary School,4,Walter Johnson Junior High School,7,Bonanza High School,3,"6948 Marseilles Cir,Las Vegas,NV89145","$365,000",4,2,"1,784",,,1970,"Residential, Single Family Residence",Two Story,,"6,970 Sq. Ft.",1,,"Carpet, Laminate, Linoleum, Vinyl","Central, Gas","Central Air, Electric","$1,195",
https://www.redfin.com/NV/Las-Vegas/6716-Theus-Cir-89107/home/29226725,68,40,53,Rose Warren Elementary School,5,Frank F Garside Junior High School,3,Bonanza High School,3,"6716 Theus Cir,Las Vegas,NV89107","$300,000",2,2,"1,092",,,1985,"Residential, Single Family Residence",One Story,,"4,356 Sq. Ft.",1,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",$865,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/6901-Alta-Dr-89145/home/29226798,70,38,51,O. K. Adcock Elementary School,4,Walter Johnson Junior High School,7,Bonanza High School,3,"6901 Alta Dr,Las Vegas,NV89145","$365,000",4,2,"1,851",,,1967,"Residential, Single Family Residence",One Story,,"7,405 Sq. Ft.",2,,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric","$1,069","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/6612-Bristol-Way-89107/home/29227949,53,40,46,Rose Warren Elementary School,5,Frank F Garside Junior High School,3,Bonanza High School,3,"6612 Bristol Way,Las Vegas,NV89107","$315,000",4,2,"1,487",,,1968,"Residential, Single Family Residence",One Story,,"7,841 Sq. Ft.",2,"In Ground, Private","Carpet, Ceramic Tile, Luxury Vinyl Plank","Central, Gas","Central Air, Electric","$1,077","Covered, Patio, Porch"
