Price,Bedroom(s),Bathroom,Area (),Address,Other info,Image,Detail link,Zip Code
"$600,000 ",4,3,"2,604","7456 Tinley Creek Ave, Las Vegas, NV 89113",,https://photos.zillowstatic.com/fp/42bda33f87d7ef1635f5ae17689c76f9-p_e.jpg,https://www.zillow.com/homedetails/7456-Tinley-Creek-Ave-Las-Vegas-NV-89113/2055861482_zpid/,89113
"$300,000 ",3,2,"1,184","746 Biltmore Dr, Las Vegas, NV 89101",,https://photos.zillowstatic.com/fp/ea2650cf478e9657b26c2204722e93cb-p_e.jpg,https://www.zillow.com/homedetails/746-Biltmore-Dr-Las-Vegas-NV-89101/7008693_zpid/,89101
"$395,000 ",3,2.5,"1,618","7474 Almansor St, Las Vegas, NV 89139",https://ssl.cdn-redfin.com/photo/95/islphoto/005/genIslnoResize.2528005_0.jpg,https://www.redfin.com/NV/Las-Vegas/7474-Almansor-St-89139/home/29181629,,89139
"$659,900 ",4,3,"2,840","7477 Ullom Dr, Las Vegas, NV 89139",,https://photos.zillowstatic.com/fp/c980dbb6e9e7034faab6f2837cddd1ba-p_e.jpg,https://www.zillow.com/homedetails/7477-Ullom-Dr-Las-Vegas-NV-89139/7155826_zpid/,89139
"$218,000 ",3,2,"1,549","750 S Royal Crest Cir UNIT 347, Las Vegas, NV 89169",,https://photos.zillowstatic.com/fp/269a4b09267d4917336c616c21b93cbc-p_e.jpg,https://www.zillow.com/homedetails/750-S-Royal-Crest-Cir-UNIT-347-Las-Vegas-NV-89169/7092623_zpid/,89169
"$395,000 ",4,3,"1,656","7514 General Whipple Ct, Las Vegas, NV 89166",,https://photos.zillowstatic.com/fp/beee752ca2315338cf115d6c8c3bf280-p_e.jpg,https://www.zillow.com/homedetails/7514-General-Whipple-Ct-Las-Vegas-NV-89166/126247143_zpid/,89166
"$565,000 ",4,4,"2,328","7517 Tinley Creek Ave, Enterprise, NV 89113",,https://photos.zillowstatic.com/fp/9d7d7f636cfeb8705e3a44f5236f1f6f-p_e.jpg,https://www.zillow.com/homedetails/7517-Tinley-Creek-Ave-Enterprise-NV-89113/304917438_zpid/,89113
"$737,000 ",4,3,"3,676","7539 Hornblower Ave, Las Vegas, NV 89131",,https://photos.zillowstatic.com/fp/fa25291143273f8d5b3e4cd567c7708a-p_e.jpg,https://www.zillow.com/homedetails/7539-Hornblower-Ave-Las-Vegas-NV-89131/55105916_zpid/,89131
"$495,000 ",3,3,"2,332","7568 Splashing Rock Dr, Las Vegas, NV 89131",,https://photos.zillowstatic.com/fp/6df0a678dd9e175f584d226df16beda7-p_e.jpg,https://www.zillow.com/homedetails/7568-Splashing-Rock-Dr-Las-Vegas-NV-89131/54052707_zpid/,89131
"$549,900 ",3,2,"2,352","7580 Cougar Creek Cir, Las Vegas, NV 89123",,https://photos.zillowstatic.com/fp/09da60f3a6eeb0c9dde80e6522d215a1-p_e.jpg,https://www.zillow.com/homedetails/7580-Cougar-Creek-Cir-Las-Vegas-NV-89123/7156927_zpid/,89123
"$469,000 ",3,3,"1,700","7584 Eastham Bay Ave, Las Vegas, NV 89179",,https://photos.zillowstatic.com/fp/2a1a928745de05eafb02a3d1cfa52f36-p_e.jpg,https://www.zillow.com/homedetails/7584-Eastham-Bay-Ave-Las-Vegas-NV-89179/141742342_zpid/,89179
"$449,900 ",3,3,"1,598","7600 Beverly Hills Dr, Las Vegas, NV 89147",,https://photos.zillowstatic.com/fp/77c62527a6ed41d3878cbc98b8c28295-p_e.jpg,https://www.zillow.com/homedetails/7600-Beverly-Hills-Dr-Las-Vegas-NV-89147/7136690_zpid/,89147
"$1,750,000 ",6,5,"4,425","7601 Mount Spokane Ct, Las Vegas, NV 89113",,https://photos.zillowstatic.com/fp/5609784d059dac0ab721a734194f381c-p_e.jpg,https://www.zillow.com/homedetails/7601-Mount-Spokane-Ct-Las-Vegas-NV-89113/2056106720_zpid/,89113
"$475,000 ",3,2,"1,584","763 Castlebridge Ave, Las Vegas, NV 89123",,https://photos.zillowstatic.com/fp/f80dbb5ab086f3cb8fe22720e9f14035-p_e.jpg,https://www.zillow.com/homedetails/763-Castlebridge-Ave-Las-Vegas-NV-89123/53375971_zpid/,89123
"$700,000 ",3,2,"2,466","7635 Spanish Bay Dr, Las Vegas, NV 89113",,https://photos.zillowstatic.com/fp/84d702466b2db57570de833d1aa0287d-p_e.jpg,https://www.zillow.com/homedetails/7635-Spanish-Bay-Dr-Las-Vegas-NV-89113/7146472_zpid/,89113
"$549,990 ",5,3,"2,460","7636 Mojave Wind Ave, Las Vegas, NV 89113",,https://photos.zillowstatic.com/fp/ee9b34689095e5ea53cd15b31f2c576c-p_e.jpg,https://www.zillow.com/homedetails/7636-Mojave-Wind-Ave-Las-Vegas-NV-89113/337619870_zpid/,89113
"$980,000 ",4,2.5,"3,493","7640 Jacaranda Bay St, Las Vegas, NV 89139",,https://www.redfin.com/NV/Las-Vegas/7640-Jacaranda-Bay-St-89139/home/29834090,,89139
"$425,000 ",3,3,"1,655","7647 Canyon Rain St, Las Vegas, NV 89139",,https://photos.zillowstatic.com/fp/637d3639d45514c4ab352a2ca197f3c4-p_e.jpg,https://www.zillow.com/homedetails/7647-Canyon-Rain-St-Las-Vegas-NV-89139/123485113_zpid/,89139
"$325,000 ",3,3,"1,298","7653 Tender Tassels St, Las Vegas, NV 89149",,https://photos.zillowstatic.com/fp/94643c55eaf21c9667f8f879567e3169-p_e.jpg,https://www.zillow.com/homedetails/7653-Tender-Tassels-St-Las-Vegas-NV-89149/83030940_zpid/,89149
"$699,999 ",2,2,"1,814","7676 Boca Raton Dr, Las Vegas, NV 89113",,https://photos.zillowstatic.com/fp/18ca1c2af995189f1e39578efc326504-p_e.jpg,https://www.zillow.com/homedetails/7676-Boca-Raton-Dr-Las-Vegas-NV-89113/7146377_zpid/,89113
"$980,000 ",3,4,"3,255","7687 W Pebble Rd, Las Vegas, NV 89113",,https://photos.zillowstatic.com/fp/ab0c2996e6898d2751486c11655538e0-p_e.jpg,https://www.zillow.com/homedetails/7687-W-Pebble-Rd-Las-Vegas-NV-89113/123485945_zpid/,89113
"$360,000 ",3,3,"1,550","77 Peachtree Hill Ave, Las Vegas, NV 89183",,https://photos.zillowstatic.com/fp/2a91b3df2199fce94d706c0808f8e4ea-p_e.jpg,https://www.zillow.com/homedetails/77-Peachtree-Hill-Ave-Las-Vegas-NV-89183/68664234_zpid/,89183
"$400,000 ",3,3,"1,644","7709 Sandridge Ct, Las Vegas, NV 89149",,https://photos.zillowstatic.com/fp/4f178b14558a08bd876a1d6d7cc2a247-p_e.jpg,https://www.zillow.com/homedetails/7709-Sandridge-Ct-Las-Vegas-NV-89149/6898319_zpid/,89149
"$725,000 ",4,2.5,"2,528","7717 Rainbow Rising St, Las Vegas, NV 89113",https://ssl.cdn-redfin.com/system_files/media/841529_JPG/genDesktopMapHomeCardUrl/item_36.jpg,https://www.redfin.com/NV/Las-Vegas/7717-Rainbow-Rising-St-89113/home/91184778,,89113
"$925,000 ",5,3,"3,135","7717 Tinted Mesa Ct, Las Vegas, NV 89149",,https://photos.zillowstatic.com/fp/e4d4b853143d2837401fa11ee759b37f-p_e.jpg,https://www.zillow.com/homedetails/7717-Tinted-Mesa-Ct-Las-Vegas-NV-89149/6900465_zpid/,89149
"$489,173 ",4,3,"2,120","7721 Kasmere Falls Dr, Las Vegas, NV 89149",,https://photos.zillowstatic.com/fp/cc4440ca52e7ff2369ffe3bcded8ea9d-p_e.jpg,https://www.zillow.com/homedetails/7721-Kasmere-Falls-Dr-Las-Vegas-NV-89149/6898328_zpid/,89149
"$499,900 ",4,3,"2,114","7751 Alder Landing St, Las Vegas, NV 89113",https://ssl.cdn-redfin.com/photo/95/islphoto/206/genIslnoResize.2528206_0.jpg,https://www.redfin.com/NV/Las-Vegas/7751-Alder-Landing-St-89113/home/161754867,,89113
"$535,000 ",3,2,"1,924","7766 Vista Sunrise Dr, Las Vegas, NV 89149",,https://photos.zillowstatic.com/fp/28306ad8e2133305714b8beeef18d19d-p_e.jpg,https://www.zillow.com/homedetails/7766-Vista-Sunrise-Dr-Las-Vegas-NV-89149/6900143_zpid/,89149
"$579,000 ",3,3,"2,045","7774 Wolf Wood Ct, Las Vegas, NV 89179",,https://photos.zillowstatic.com/fp/fb488f788a263f23e94240012a59a8e4-p_e.jpg,https://www.zillow.com/homedetails/7774-Wolf-Wood-Ct-Las-Vegas-NV-89179/126247523_zpid/,89179
"$665,000 ",5,3,"3,314","7776 Spindrift Cove St, Las Vegas, NV 89139",,https://photos.zillowstatic.com/fp/03adecc76c8c7fa166455138bdc0ba47-p_e.jpg,https://www.zillow.com/homedetails/7776-Spindrift-Cove-St-Las-Vegas-NV-89139/52211906_zpid/,89139
"$289,900 ",2,2,"1,194","778 Oakmont Ave UNIT 303, Las Vegas, NV 89109",,https://photos.zillowstatic.com/fp/c6d97fd0bcb71b8cba6579fd70896b54-p_e.jpg,https://www.zillow.com/homedetails/778-Oakmont-Ave-UNIT-303-Las-Vegas-NV-89109/66860672_zpid/,89109
"$449,999 ",2,2,"1,548","7800 Paper Flower Ct, Las Vegas, NV 89128",,https://photos.zillowstatic.com/fp/b779377f36e4cf9289f4778841b0d1c2-p_e.jpg,https://www.zillow.com/homedetails/7800-Paper-Flower-Ct-Las-Vegas-NV-89128/6950617_zpid/,89128
"$549,900 ",3,3,"2,264","7802 Howard Dade Ave, Las Vegas, NV 89129",,https://photos.zillowstatic.com/fp/3f79ce3116bcd1222fc5529d7a1d9450-p_e.jpg,https://www.zillow.com/homedetails/7802-Howard-Dade-Ave-Las-Vegas-NV-89129/6928380_zpid/,89129
"$4,995,000 ",5,9,"9,257","7815 W La Madre Way, Las Vegas, NV 89149",,https://photos.zillowstatic.com/fp/d8a09042dfc94b453858eb7b37bfd9cf-p_e.jpg,https://www.zillow.com/homedetails/7815-W-La-Madre-Way-Las-Vegas-NV-89149/6900730_zpid/,89149
"$685,000 ",4,3,"2,698","7833 Astral Ave, Las Vegas, NV 89149",,https://photos.zillowstatic.com/fp/cd6c12a83a5a837c0fc475f610570196-p_e.jpg,https://www.zillow.com/homedetails/7833-Astral-Ave-Las-Vegas-NV-89149/6900446_zpid/,89149
"$864,875 ",4,3,"3,145","7835 S Decatur Blvd, Las Vegas, NV 89139",,https://photos.zillowstatic.com/fp/967f05aa6753e50a29996b9a35452262-p_e.jpg,https://www.zillow.com/homedetails/7835-S-Decatur-Blvd-Las-Vegas-NV-89139/7152665_zpid/,89139
"$500,000 ",4,3,"1,996","7837 Silver Plateau Ave, Las Vegas, NV 89128",,https://photos.zillowstatic.com/fp/d3a0dc7230fdb4e2a23ad3bb88e86b45-p_e.jpg,https://www.zillow.com/homedetails/7837-Silver-Plateau-Ave-Las-Vegas-NV-89128/6950478_zpid/,89128
"$2,550,000 ",4,5,"4,569","7852 W Torino Ave, Las Vegas, NV 89113",,https://photos.zillowstatic.com/fp/6fd31c5c85feda570b6d6b96ac3042ef-p_e.jpg,https://www.zillow.com/homedetails/7852-W-Torino-Ave-Las-Vegas-NV-89113/145616932_zpid/,89113
"$449,900 ",3,3,"2,032","7853 Limestone Arch Ave, Las Vegas, NV 89178",,https://photos.zillowstatic.com/fp/e1b5a8b9f4a346721dcd3da81065e00a-p_e.jpg,https://www.zillow.com/homedetails/7853-Limestone-Arch-Ave-Las-Vegas-NV-89178/68655512_zpid/,89178
"$1,425,000 ",4,4,"3,374","7866 Wildwood Ridge Ct, Las Vegas, NV 89113",,https://photos.zillowstatic.com/fp/064e9bfb329bcce22d19741bfd3c33d8-p_e.jpg,https://www.zillow.com/homedetails/7866-Wildwood-Ridge-Ct-Las-Vegas-NV-89113/145614071_zpid/,89113
"$485,000 ",3,3,"2,032","7867 Granite Walk Ave, Las Vegas, NV 89178",,https://photos.zillowstatic.com/fp/46573b974f577bbb27c15bb8830a6119-p_e.jpg,https://www.zillow.com/homedetails/7867-Granite-Walk-Ave-Las-Vegas-NV-89178/66858725_zpid/,89178
"$582,998 ",4,3,"2,357","7917 Brighton Summit Ave, Las Vegas, NV 89131",,https://photos.zillowstatic.com/fp/2ad07daf2be8fddd71cc9ac557feb18a-p_e.jpg,https://www.zillow.com/homedetails/7917-Brighton-Summit-Ave-Las-Vegas-NV-89131/2055787558_zpid/,89131
"$249,000 ",2,2,"1,136","7920 Esterbrook Way #102, Las Vegas, NV 89128",,https://www.redfin.com/NV/Las-Vegas/7920-Esterbrook-Way-89128/unit-102/home/29208281,,89128
"$249,000 ",2,2,"1,136","7920 Esterbrook Way UNIT 102, Las Vegas, NV 89128",,https://photos.zillowstatic.com/fp/7f37625b14611561eab50cb0072d5c9a-p_e.jpg,https://www.zillow.com/homedetails/7920-Esterbrook-Way-UNIT-102-Las-Vegas-NV-89128/6967212_zpid/,89128
"$570,000 ",4,3,"2,803","7929 Red Rock Ridge Ave, Las Vegas, NV 89179",,https://photos.zillowstatic.com/fp/488015c0fe514cf0e6ca68cf68055458-p_e.jpg,https://www.zillow.com/homedetails/7929-Red-Rock-Ridge-Ave-Las-Vegas-NV-89179/79879507_zpid/,89179
"$455,000 ",3,2.5,"1,857","7930 Formitch Ct, Las Vegas, NV 89166",,https://www.redfin.com/NV/Las-Vegas/7930-Formitch-Ct-89166/home/144626726,,89166
"$469,000 ",3,2,"1,446","7932 Crystal Haven Ln, Las Vegas, NV 89123",,https://photos.zillowstatic.com/fp/c39355e50570c70285dc074fc4f62ab1-p_e.jpg,https://www.zillow.com/homedetails/7932-Crystal-Haven-Ln-Las-Vegas-NV-89123/7157327_zpid/,89123
"$670,000 ",3,3,"2,764","7938 Elk Mountain St, Las Vegas, NV 89113",,https://photos.zillowstatic.com/fp/504162cfe90c3edd9d1a1e0cc7c0401d-p_e.jpg,https://www.zillow.com/homedetails/7938-Elk-Mountain-St-Las-Vegas-NV-89113/61747607_zpid/,89113
"$279,999 ",2,2,"1,136","7944 Terrace Rock Way UNIT 101, Las Vegas, NV 89128",,https://photos.zillowstatic.com/fp/dcd82b76077ccd413d7281bf7124c0ea-p_e.jpg,https://www.zillow.com/homedetails/7944-Terrace-Rock-Way-UNIT-101-Las-Vegas-NV-89128/6966748_zpid/,89128
"$279,999 ",2,2,"1,023","7950 W Flamingo Rd UNIT 2148, Spring Valley, NV 89147",,https://photos.zillowstatic.com/fp/f3f98807f851136b87a6b692c5ea22c3-p_e.jpg,https://www.zillow.com/homedetails/7950-W-Flamingo-Rd-UNIT-2148-Spring-Valley-NV-89147/7127023_zpid/,89147
"$1,699,000 ",4,5,"4,100","8001 Ryans Reef Ln, Las Vegas, NV 89128",,https://photos.zillowstatic.com/fp/6d4c4968d0d10b1781c32188a977a4fd-p_e.jpg,https://www.zillow.com/homedetails/8001-Ryans-Reef-Ln-Las-Vegas-NV-89128/6939292_zpid/,89128
"$360,000 ",3,4,"1,523","8012 Rosellen Ave, Las Vegas, NV 89147",,https://photos.zillowstatic.com/fp/d05f1d26704bbc27ac0d3742faf26efd-p_e.jpg,https://www.zillow.com/homedetails/8012-Rosellen-Ave-Las-Vegas-NV-89147/7135539_zpid/,89147
"$468,000 ",3,3,"1,884","8016 Bonaventure Dr, Las Vegas, NV 89147",,https://photos.zillowstatic.com/fp/2aa199e3f58f3971cb55db3460e937ad-p_e.jpg,https://www.zillow.com/homedetails/8016-Bonaventure-Dr-Las-Vegas-NV-89147/7135829_zpid/,89147
"$499,999 ",4,3,"2,376","8022 Shellstone Ave, Las Vegas, NV 89117",,https://photos.zillowstatic.com/fp/88c85534ad25601138eeeb1e55276f65-p_e.jpg,https://www.zillow.com/homedetails/8022-Shellstone-Ave-Las-Vegas-NV-89117/7117712_zpid/,89117
"$559,000 ",4,3,"2,577","8024 Calico Mesa St, Las Vegas, NV 89166",,https://photos.zillowstatic.com/fp/4cbe6c90445371f37d30974469eb1300-p_e.jpg,https://www.zillow.com/homedetails/8024-Calico-Mesa-St-Las-Vegas-NV-89166/145615775_zpid/,89166
"$694,200 ",5,4,"2,341","8049 Misty Canyon Ave, Las Vegas, NV 89113",,https://photos.zillowstatic.com/fp/3369a62e3962649e56f20576b310672f-p_e.jpg,https://www.zillow.com/homedetails/8049-Misty-Canyon-Ave-Las-Vegas-NV-89113/243075750_zpid/,89113
"$515,000 ",3,2.5,"2,215","8050 California Pine St, Las Vegas, NV 89166",https://ssl.cdn-redfin.com/photo/95/islphoto/594/genIslnoResize.2526594_1.jpg,https://www.redfin.com/NV/Las-Vegas/8050-California-Pine-St-89166/home/169227915,,89166
"$235,000 ",2,1,836,"8070 W Russell Rd UNIT 2007, Las Vegas, NV 89113",,https://photos.zillowstatic.com/fp/391618cdca4713dcf500b566535fa83c-p_e.jpg,https://www.zillow.com/homedetails/8070-W-Russell-Rd-UNIT-2007-Las-Vegas-NV-89113/7148356_zpid/,89113
"$560,000 ",4,3,"2,322","809 Neath Ave, Las Vegas, NV 89178",,https://photos.zillowstatic.com/fp/83846a37493f1e198ef4a596e624f1c8-p_e.jpg,https://www.zillow.com/homedetails/809-Neath-Ave-Las-Vegas-NV-89178/82526190_zpid/,89178
"$589,999 ",3,2.5,"1,781","8100 Artistic Heights Ct, Las Vegas, NV 89143",https://ssl.cdn-redfin.com/photo/95/islphoto/890/genIslnoResize.2527890_3.jpg,https://www.redfin.com/NV/Las-Vegas/8100-Artistic-Heights-Ct-89143/home/29088052,,89143
"$425,000 ",3,3,"1,486","8105 Switchback Run St, Las Vegas, NV 89166",,https://photos.zillowstatic.com/fp/0cc0eb9463a0d5993dba13f9778b0081-p_e.jpg,https://www.zillow.com/homedetails/8105-Switchback-Run-St-Las-Vegas-NV-89166/247457463_zpid/,89166
"$595,000 ",5,3,"3,313","8172 Deerfield Ranch Ct, Las Vegas, NV 89139",,https://photos.zillowstatic.com/fp/6096d5f92e4393dca4d01230b292fa75-p_e.jpg,https://www.zillow.com/homedetails/8172-Deerfield-Ranch-Ct-Las-Vegas-NV-89139/94709895_zpid/,89139
"$529,000 ",4,3,"2,971","8185 Dover Canyon Ct, Las Vegas, NV 89139",,https://photos.zillowstatic.com/fp/8d0ce7a1cc73123886563612c1a07a53-p_e.jpg,https://www.zillow.com/homedetails/8185-Dover-Canyon-Ct-Las-Vegas-NV-89139/145614740_zpid/,89139
"$575,000 ",3,2,"2,033","8212 Tivoli Cove Dr, Las Vegas, NV 89128",,https://photos.zillowstatic.com/fp/b244ccb28205d51b541e0361d9be0a9e-p_e.jpg,https://www.zillow.com/homedetails/8212-Tivoli-Cove-Dr-Las-Vegas-NV-89128/6948038_zpid/,89128
"$500,000 ",3,3,"2,214","8213 Jo Marcy Dr, Las Vegas, NV 89131",,https://photos.zillowstatic.com/fp/1116925c929c9c86632ce456750d9000-p_e.jpg,https://www.zillow.com/homedetails/8213-Jo-Marcy-Dr-Las-Vegas-NV-89131/53363320_zpid/,89131
"$424,999 ",4,2,"1,895","8217 Eginton Ave, Las Vegas, NV 89145",,https://photos.zillowstatic.com/fp/7f4928dc13a445b45ffe9d395ea773ca-p_e.jpg,https://www.zillow.com/homedetails/8217-Eginton-Ave-Las-Vegas-NV-89145/6971246_zpid/,89145
"$490,000 ",4,2.5,"1,866","8244 Selenite St, Las Vegas, NV 89113",,https://www.redfin.com/NV/Las-Vegas/8244-Selenite-St-89113/home/175526609,,89113
"$249,000 ",3,2,"1,230","8250 N Grand Canyon Dr #2084, Las Vegas, NV 89166",https://ssl.cdn-redfin.com/photo/95/islphoto/682/genIslnoResize.2526682_1.jpg,https://www.redfin.com/NV/Las-Vegas/8250-N-Grand-Canyon-Dr-89166/unit-2084/home/29179811,,89166
"$249,000 ",3,2,"1,230","8250 N Grand Canyon Dr UNIT 2084, Las Vegas, NV 89166",,https://photos.zillowstatic.com/fp/e2179a4ba61effac4941841ddd935129-p_e.jpg,https://www.zillow.com/homedetails/8250-N-Grand-Canyon-Dr-UNIT-2084-Las-Vegas-NV-89166/66865745_zpid/,89166
"$519,999 ",5,3,"2,911","8301 Spring Arts Ave, Las Vegas, NV 89129",,https://photos.zillowstatic.com/fp/e5483d9dc287dcda63044984a16358fa-p_e.jpg,https://www.zillow.com/homedetails/8301-Spring-Arts-Ave-Las-Vegas-NV-89129/6926810_zpid/,89129
"$629,000 ",4,3,"2,419","8308 Opal Cove Dr, Las Vegas, NV 89128",,https://photos.zillowstatic.com/fp/bbd59f0480fa2b37de29ccd2e285b6ac-p_e.jpg,https://www.zillow.com/homedetails/8308-Opal-Cove-Dr-Las-Vegas-NV-89128/6937143_zpid/,89128
"$614,900 ",4,3,"2,440","8309 Shad Bush Ave, Las Vegas, NV 89149",,https://photos.zillowstatic.com/fp/12f0f53099df43e8e77a4d75a5ce44e8-p_e.jpg,https://www.zillow.com/homedetails/8309-Shad-Bush-Ave-Las-Vegas-NV-89149/6899649_zpid/,89149
"$585,000 ",5,3,"2,646","8310 Gold River Ct, Las Vegas, NV 89113",,https://photos.zillowstatic.com/fp/4b751c360ac70b16d730f4ae22a51372-p_e.jpg,https://www.zillow.com/homedetails/8310-Gold-River-Ct-Las-Vegas-NV-89113/2061151210_zpid/,89113
"$265,000 ",3,2,"1,255","8324 W Charleston Blvd #2047, Las Vegas, NV 89117",https://ssl.cdn-redfin.com/photo/95/islphoto/891/genIslnoResize.2527891_0.jpg,https://www.redfin.com/NV/Las-Vegas/8324-W-Charleston-Blvd-89117/unit-2047/home/29279230,,89117
"$265,000 ",3,2,"1,255","8324 W Charleston Blvd UNIT 2047, Las Vegas, NV 89117",,https://photos.zillowstatic.com/fp/6cce64c45af3852008bb9e557ac01d8b-p_e.jpg,https://www.zillow.com/homedetails/8324-W-Charleston-Blvd-UNIT-2047-Las-Vegas-NV-89117/70060748_zpid/,89117
"$800,000 ",4,4,"3,015","8325 W La Madre Way, Las Vegas, NV 89149",,https://photos.zillowstatic.com/fp/07b402e6830ee8b5f2ea4d28c6bfcf05-p_e.jpg,https://www.zillow.com/homedetails/8325-W-La-Madre-Way-Las-Vegas-NV-89149/6899934_zpid/,89149
"$656,000 ",5,4,"3,098","8332 Fritzen Ave, Las Vegas, NV 89131",,https://photos.zillowstatic.com/fp/2f396f3eb1189443affd050f1bf5b219-p_e.jpg,https://www.zillow.com/homedetails/8332-Fritzen-Ave-Las-Vegas-NV-89131/52224073_zpid/,89131
"$545,000 ",3,2.5,"1,793","8364 Shore Breeze Dr, Las Vegas, NV 89128",https://ssl.cdn-redfin.com/photo/95/islphoto/397/genIslnoResize.2527397_1.jpg,https://www.redfin.com/NV/Las-Vegas/8364-Shore-Breeze-Dr-89128/home/29143962,,89128
"$629,900 ",5,3,"3,030","8413 Starstruck Ave, Las Vegas, NV 89143",,https://photos.zillowstatic.com/fp/a5016e51aaff8235bfb452313ef82589-p_e.jpg,https://www.zillow.com/homedetails/8413-Starstruck-Ave-Las-Vegas-NV-89143/53362348_zpid/,89143
"$475,000 ",4,3,"2,118","8416 Sea Glen Dr, Las Vegas, NV 89128",,https://photos.zillowstatic.com/fp/70375e631617e0fb671ba15c5d5567e0-p_e.jpg,https://www.zillow.com/homedetails/8416-Sea-Glen-Dr-Las-Vegas-NV-89128/6937569_zpid/,89128
"$720,000 ",5,4,"3,068","8428 Dutch Hill Ct, Las Vegas, NV 89128",,https://photos.zillowstatic.com/fp/93bec45a6fbbe5e5b75066b039e684ce-p_e.jpg,https://www.zillow.com/homedetails/8428-Dutch-Hill-Ct-Las-Vegas-NV-89128/6947881_zpid/,89128
"$349,999 ",3,3,"1,646","8429 Stapleton Ave, Las Vegas, NV 89145",,https://photos.zillowstatic.com/fp/0b9a5f26223ae00a7e5d72a6884f89fb-p_e.jpg,https://www.zillow.com/homedetails/8429-Stapleton-Ave-Las-Vegas-NV-89145/6970887_zpid/,89145
"$325,000 ",3,2,"1,258","8452 Boseck Dr UNIT 134, Las Vegas, NV 89145",,https://photos.zillowstatic.com/fp/a43f8b394c8a54ba8f751f38906c60dd-p_e.jpg,https://www.zillow.com/homedetails/8452-Boseck-Dr-UNIT-134-Las-Vegas-NV-89145/6972495_zpid/,89145
"$514,900 ",4,3,"2,467","8463 Vacarez Dr, Las Vegas, NV 89149",,https://photos.zillowstatic.com/fp/cea6a5b539e6902db33fbd8e23ca2e9f-p_e.jpg,https://www.zillow.com/homedetails/8463-Vacarez-Dr-Las-Vegas-NV-89149/337615146_zpid/,89149
"$1,065,000 ",5,5,"2,616","848 Haven Oaks Pl, Las Vegas, NV 89138",,https://photos.zillowstatic.com/fp/de8946a2672a9aefeb89f75eac9c0edd-p_e.jpg,https://www.zillow.com/homedetails/848-Haven-Oaks-Pl-Las-Vegas-NV-89138/141739039_zpid/,89138
"$360,000 ",3,3,"1,559","8487 Insignia Ave #105, Las Vegas, NV 89178",https://ssl.cdn-redfin.com/photo/95/islphoto/278/genIslnoResize.2528278_0.jpg,https://www.redfin.com/NV/Las-Vegas/8487-Insignia-Ave-89178/unit-105/home/147856104,,89178
"$360,000 ",3,3,"1,559","8487 Insignia Ave UNIT 105, Las Vegas, NV 89178",,https://photos.zillowstatic.com/fp/5047d5cc302d0a61d8b31963d1ca3bfd-p_e.jpg,https://www.zillow.com/homedetails/8487-Insignia-Ave-UNIT-105-Las-Vegas-NV-89178/141525910_zpid/,89178
"$369,900 ",3,3,"1,560","8490 Classique Ave UNIT 104, Las Vegas, NV 89178",,https://photos.zillowstatic.com/fp/db63edd1b8ac65be48dfdb8406fa77ae-p_e.jpg,https://www.zillow.com/homedetails/8490-Classique-Ave-UNIT-104-Las-Vegas-NV-89178/141741736_zpid/,89178
"$369,900 ",3,2.5,"1,560","8490 Classique Ave. Ave #104, Las Vegas, NV 89178",,https://www.redfin.com/NV/Las-Vegas/8490-Classique-Ave-89178/unit-104/home/147856187,,89178
"$349,900 ",2,3,"1,326","8496 Birthstone Ave, Las Vegas, NV 89147",,https://photos.zillowstatic.com/fp/5148ed8891ee29a5e48d145589f8667f-p_e.jpg,https://www.zillow.com/homedetails/8496-Birthstone-Ave-Las-Vegas-NV-89147/7133788_zpid/,89147
"$199,000 ",2,2,1068,"850 N Sloan Ln #201, Las Vegas, NV 89110",https://ssl.cdn-redfin.com/photo/95/islphoto/048/genIslnoResize.2528048_1.jpg,https://www.redfin.com/NV/Las-Vegas/850-N-Sloan-Ln-89110/unit-201/home/29376735,,89110
"$199,000 ",2,2,"1,068","850 N Sloan Ln APT 201, Las Vegas, NV 89110",,https://photos.zillowstatic.com/fp/e7aa022914cd802165150dc53197c8fe-p_e.jpg,https://www.zillow.com/homedetails/850-N-Sloan-Ln-APT-201-Las-Vegas-NV-89110/7029811_zpid/,89110
"$370,500 ",4,3,"1,899","8552 Barkeria Ct, Las Vegas, NV 89149",,https://photos.zillowstatic.com/fp/29b2463cd0c2f033f2db8c5f84a15c06-p_e.jpg,https://www.zillow.com/homedetails/8552-Barkeria-Ct-Las-Vegas-NV-89149/66857164_zpid/,89149
"$399,900 ",2,2,"1,143","8556 Ebony Hills Way, Las Vegas, NV 89123",https://ssl.cdn-redfin.com/photo/95/islphoto/585/genIslnoResize.2526585_3.jpg,https://www.redfin.com/NV/Las-Vegas/8556-Ebony-Hills-Way-89123/home/29625625,,89123
"$550,000 ",4,3,"2,923","8616 Vivid Violet Ave, Las Vegas, NV 89143",,https://photos.zillowstatic.com/fp/d9563119b1b5e6206d5f8ceffd944208-p_e.jpg,https://www.zillow.com/homedetails/8616-Vivid-Violet-Ave-Las-Vegas-NV-89143/6889931_zpid/,89143
"$750,000 ",4,3,"2,936","8620 Rosey Ct, Las Vegas, NV 89149",,https://photos.zillowstatic.com/fp/a0fc1f4674f7842360bf435ce8d5e076-p_e.jpg,https://www.zillow.com/homedetails/8620-Rosey-Ct-Las-Vegas-NV-89149/6898618_zpid/,89149
