URL,Walk Score (out of 100),Transit Score (out of 100),Bike Score (out of 100),Elementary School Name,Elementary School Score (out of 10),Middle School Name,Middle School Score (out of 10),High School Name,High School Score (out of 10),Address,Price,Beds,Baths,Sq Ft,Est. Monthly Payment,Time on Redfin,Year Built,Property Type,Style,HOA Dues,Lot Size,Garage Spaces,Has Pool,Floor Type,Heat Type,Cool Type,Tax Amount,Has Patio,Flood Factor,Fire Factor,Heat Factor,Wind Factor
https://www.redfin.com/NV/North-Las-Vegas/4554-Queens-Hill-St-89031/home/179978393,52,37,42,Addeliar Guy Elementary School,5,Theron L. Swainston Middle School,3,Cheyenne High School,1,"4554 Queens Hill St,North Las Vegas,NV89031","$369,950 ",3,2.5,"1,520","Est. $2,438/mo",28 days,2023,"Residential, Single Family Residence",Two Story,$121/month,"2,178 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",$825 ,Porch,0,0,0,0
https://www.redfin.com/NV/North-Las-Vegas/4549-Queens-Hill-St-89031/home/179978366,52,37,43,Addeliar Guy Elementary School,5,Theron L. Swainston Middle School,3,Cheyenne High School,1,"4549 Queens Hill St,North Las Vegas,NV89031","$368,950 ",3,2.5,"1,520","Est. $2,432/mo",28 days,2023,"Residential, Single Family Residence",Two Story,$121/month,"2,178 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",$825 ,Porch,0,0,0,0
https://www.redfin.com/NV/North-Las-Vegas/4541-Queens-Hill-St-89031/home/179978364,52,37,43,Addeliar Guy Elementary School,5,Theron L. Swainston Middle School,3,Cheyenne High School,1,"4541 Queens Hill St,North Las Vegas,NV89031","$371,950 ",3,2.5,"1,520","Est. $2,451/mo",28 days,2023,"Residential, Single Family Residence",Two Story,$121/month,"2,178 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",$825 ,Porch,0,0,0,0
https://www.redfin.com/NV/North-Las-Vegas/3911-McGregor-Way-89032/home/29253677,43,34,39,Elizabeth Wilhelm Elementary School,3,Marvin M Sedway Middle School,2,Cheyenne High School,1,"3911 Mcgregor Way,North Las Vegas,NV89032","$351,999 ",3,2,"1,345","Est. $2,230/mo",31 days,1996,"Residential, Single Family Residence",One Story,,"4,356 Sq. Ft.",2,,"Hardwood, Tile","Gas, Solar","Central Air, Electric","$1,197 ","Deck, Patio, Porch",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2116-Lost-Maple-St-89115/home/28987514,39,39,48,Jay W. Jeffers Elementary School,3,Education von Tobel Middle School,3,Sunrise Mountain High School,1,"2116 Lost Maple St,Las Vegas,NV89115","$305,000 ",3,2.5,"1,310","Est. $1,953/mo",34 days,2004,"Residential, Single Family Residence",Two Story,$45/month,"2,178 Sq. Ft.",1,,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric",$649 ,,Minor,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6479-Elwood-Mead-Ave-89156/unit-101/home/29480521,60,32,47,Helen Herr Elementary School,3,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6479 Elwood Mead Ave #101,Las Vegas,NV89156","$265,000 ",2,2,"1,218","Est. $1,795/mo",34 days,2007,"Residential, Townhouse",Two Story,$122/month,"1,307 Sq. Ft.",1,Community,"Carpet, Laminate, Tile","Central, Gas","Central Air, Electric",$752 ,,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4289-Studio-St-89115/home/29351334,31,44,37,J E Manch Elementary School,3,Carroll M Johnston Middle School,4,Mojave High School,1,"4289 Studio St,Las Vegas,NV89115","$344,999 ",4,2,"1,260","Est. $2,162/mo",35 days,1980,"Residential, Single Family Residence",One Story,,"6,534 Sq. Ft.",2,,Laminate,"Central, Electric","Central Air, Electric",$895 ,Patio,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6328-Kell-Ln-89156/home/29372566,39,32,35,Mountain View Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6328 Kell Ln,Las Vegas,NV89156","$699,990 ",4,3.5,"3,349","Est. $4,531/mo",35 days,1990,"Residential, Single Family Residence","One Story, Custom",,0.51 Acres,3,"Gas Heat, In Ground, Private, Pool/Spa Combo, Waterfall",Ceramic Tile,"Central, Gas, Multiple Heating Units","Central Air, Electric, Refrigerated, 2 Units","$3,310 ","Covered, Patio",Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2731-Perliter-Ave-89030/home/28968274,55,43,53,Tom Williams Elementary School,5,J D Smith Middle School,2,Rancho High School,4,"2731 Perliter Ave,North Las Vegas,NV89030","$359,000 ",4,2,"1,295","Est. $2,234/mo",35 days,1957,"Residential, Single Family Residence",One Story,,"7,405 Sq. Ft.",1,,Luxury Vinyl Plank,"Central, Gas","Central Air, Electric",$618 ,,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4542-Queens-Hill-St-89031/home/179978391,52,37,42,Addeliar Guy Elementary School,5,Theron L. Swainston Middle School,3,Cheyenne High School,1,"4542 Queens Hill St,North Las Vegas,NV89031","$362,950 ",3,2.5,"1,520","Est. $2,396/mo",35 days,2023,"Residential, Single Family Residence",Two Story,$121/month,"2,178 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",$825 ,,0,0,0,0
https://www.redfin.com/NV/North-Las-Vegas/4540-Anspach-St-89031/home/177318090,50,37,42,Addeliar Guy Elementary School,5,Theron L. Swainston Middle School,3,Cheyenne High School,1,"4540 Anspach St,North Las Vegas,NV89031","$455,108 ",3,2.5,"1,800","Est. $2,906/mo",35 days,2023,"Residential, Single Family Residence",Two Story,$66/month,"4,356 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",$884 ,"Covered, Patio",0,0,0,0
https://www.redfin.com/NV/North-Las-Vegas/4536-Anspach-St-89031/home/177318089,50,37,42,Addeliar Guy Elementary School,5,Theron L. Swainston Middle School,3,Cheyenne High School,1,"4536 Anspach St,North Las Vegas,NV89031","$434,769 ",3,2.5,"1,470","Est. $2,782/mo",35 days,2023,"Residential, Single Family Residence",Two Story,$66/month,"3,920 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",$884 ,"Covered, Patio",0,0,0,0
https://www.redfin.com/NV/North-Las-Vegas/2724-Graceful-Grove-Ave-89032/home/54559855,35,34,37,Richard C. Priest Elementary School,4,Theron L. Swainston Middle School,3,Cheyenne High School,1,"2724 Graceful Grove Ave,North Las Vegas,NV89032","$467,000 ",4,2.5,"2,416","Est. $3,146/mo",36 days,2014,"Residential, Single Family Residence",Two Story,$50/month,"6,098 Sq. Ft.",2,,"Carpet, Luxury Vinyl Plank","Central, Gas","Central Air, Electric","$3,091 ","Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2600-Daley-St-89030/home/29259001,71,43,59,Lincoln Elementary School,3,Jim Bridger Middle School,5,Canyon Springs High School And the Leadership And,2,"2600 Daley St,North Las Vegas,NV89030","$279,999 ",3,2,"1,200","Est. $1,753/mo",36 days,1955,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",,,Laminate,"Central, Electric, Gas","Central Air, Electric",$613 ,Patio,Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/2009-Perliter-Ave-89030/home/29326969,77,46,57,C P Squires Elementary School,5,J D Smith Middle School,2,Rancho High School,4,"2009 Perliter Ave,North Las Vegas,NV89030","$300,000 ",2,1,875,"Est. $1,866/mo",36 days,1959,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",,,"Carpet, Luxury Vinyl Plank","Central, Gas","Central Air, Electric",$515 ,,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1566-Del-Mar-Ave-89169/home/29467562,67,43,48,Robert E Lake Elementary School,5,John C Fremont Middle School,5,Valley High School,1,"1566 Del Mar Ave,Las Vegas,NV89169","$399,999 ",4,3,"1,588","Est. $2,501/mo",37 days,1960,"Residential, Single Family Residence",One Story,,"7,405 Sq. Ft.",,,Luxury Vinyl Plank,"Central, Electric, Multiple Heating Units","Central Air, Electric, 2 Units",$836 ,,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3036-Sierra-Ridge-Dr-89156/home/29359014,4,19,39,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"3036 Sierra Ridge Dr,Las Vegas,NV89156","$420,000 ",4,2.5,"2,061","Est. $2,680/mo",37 days,1997,"Residential, Single Family Residence",Two Story,,"9,148 Sq. Ft.",2,,"Carpet, Ceramic Tile, Hardwood","Central, Gas","Central Air, Electric","$1,527 ","Balcony, Covered, Patio",Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6570-Viewpoint-Dr-89156/home/29372600,54,32,49,Mountain View Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6570 Viewpoint Dr,Las Vegas,NV89156","$474,000 ",5,3.5,"3,736","Est. $3,185/mo",38 days,1987,"Residential, Single Family Residence",One Story,,0.5 Acres,3,"In Ground, Private, Pool/Spa Combo",Carpet,"Central, Gas","Central Air, Electric","$3,645 ",,Moderate,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3674-Via-Sonja-Ave-89115/home/145869772,58,39,60,Manuel J Cortez Elementary School,5,Mario C & Joanne Monaco Middle School,3,Desert Pines High School,1,"3674 Via Sonja Ave,Las Vegas,NV89115","$390,000 ",3,2.5,"1,590","Est. $2,588/mo",38 days,2018,"Residential, Single Family Residence",Two Story,$40/month,"2,614 Sq. Ft.",2,,"Carpet, Laminate, Linoleum, Vinyl","Central, Gas","Central Air, Electric","$2,254 ",,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1517-McGrail-St-89110/home/29383097,50,40,66,Cc Ronnow Elementary School,4,Mario C & Joanne Monaco Middle School,3,Desert Pines High School,1,"1517 Mcgrail St,Las Vegas,NV89110","$439,900 ",4,3,"1,676","Est. $2,772/mo",38 days,1979,"Residential, Single Family Residence",One Story,,"6,534 Sq. Ft.",,"In Ground, Private",Tile,"Central, Electric","Central Air, Electric","$1,175 ","Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4046-Aaron-Scott-St-89032/home/29894090,30,35,39,Elizabeth Wilhelm Elementary School,3,Marvin M Sedway Middle School,2,Cheyenne High School,1,"4046 Aaron Scott St,North Las Vegas,NV89032","$360,000 ",3,2,"1,473","Est. $2,346/mo",40 days,2001,"Residential, Single Family Residence",One Story,$18/month,"6,098 Sq. Ft.",2,,"Laminate, Tile","Central, Gas","Central Air, Electric","$1,673 ","Enclosed, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4123-Jessica-Marie-St-89032/home/29894147,30,35,39,Elizabeth Wilhelm Elementary School,3,Marvin M Sedway Middle School,2,Cheyenne High School,1,"4123 Jessica Marie St,North Las Vegas,NV89032","$433,500 ",4,3,"2,259","Est. $2,812/mo",40 days,2002,"Residential, Single Family Residence",Two Story,$18/month,"6,534 Sq. Ft.",3,,"Carpet, Ceramic Tile","Central, Electric","Central Air, Electric","$1,902 ","Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2805-Alcoa-Ave-89102/home/29464958,65,39,51,Rex Bell Elementary School,4,James Cashman Middle School,4,Education W Clark High School,3,"2805 Alcoa Ave,Las Vegas,NV89102","$399,000 ",3,2,"1,809","Est. $2,505/mo",40 days,1960,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",2,,"Laminate, Luxury Vinyl Plank","Central, Gas","Central Air, Electric",$953 ,"Covered, Patio, Porch",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2105-Jansen-Ave-89101/home/29335474,58,42,52,Robert Lunt Elementary School,2,J D Smith Middle School,2,Rancho High School,4,"2105 Jansen Ave,Las Vegas,NV89101","$365,000 ",3,2,"1,330","Est. $2,311/mo",41 days,1968,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",1,,Laminate,"Central, Gas","Central Air, Electric","$1,110 ",,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5208-Starter-Ave-89156/home/29045531,57,39,49,Martin Luther King Junior Elementary School,3,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"5208 Starter Ave,Las Vegas,NV89156","$309,900 ",4,2.5,"1,343","Est. $2,041/mo",41 days,2005,"Residential, Single Family Residence",Two Story,$94/month,"2,178 Sq. Ft.",1,,"Hardwood, Laminate","Central, Gas","Central Air, Electric",$765 ,,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6796-Warthog-Ave-89156/home/183043867,5,30,25,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6796 Warthog Ave,Las Vegas,NV89156","$409,900 ",3,2.5,"1,762","Est. $2,921/mo",41 days,2023,"Residential, Single Family Residence",Two Story,$50/month,"4,900 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$4,548 ",,0,0,0,0
https://www.redfin.com/NV/North-Las-Vegas/1615-Harewood-Ave-89030/home/29261798,66,40,49,Marion E Cahlan Elementary School,6,Jim Bridger Middle School,5,Canyon Springs High School And the Leadership And,2,"1615 Harewood Ave,North Las Vegas,NV89030","$341,000 ",4,2,"1,618","Est. $2,123/mo",41 days,1959,"Residential, Single Family Residence",One Story,,"6,534 Sq. Ft.",,,"Ceramic Tile, Linoleum, Vinyl","Central, Electric","Central Air, Electric",$606 ,,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/3708-Taylor-Ave-89030/home/29331237,62,39,65,Tom Williams Elementary School,5,J D Smith Middle School,2,Desert Pines High School,1,"3708 Taylor Ave,North Las Vegas,NV89030","$350,000 ",5,2,"1,650","Est. $2,174/mo",41 days,1961,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",,,"Carpet, Ceramic Tile, Laminate","Central, Electric","Central Air, Electric",$553 ,,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4000-Emerson-Ave-89121/home/29423861,48,43,61,George E Harris Elementary School,4,C W Woodbury Middle School,2,Chaparral High School,2,"4000 Emerson Ave,Las Vegas,NV89121","$425,000 ",3,2.5,"1,998","Est. $2,707/mo",41 days,1974,"Residential, Single Family Residence",Two Story,,"8,712 Sq. Ft.",2,Indoor,"Carpet, Hardwood, Tile","Central, Gas","Central Air, Electric","$1,479 ","Covered, Patio",Moderate,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6350-Waterdragon-Ave-89110/home/29893962,6,23,28,Eileen Brookman Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Eldorado High School,1,"6350 Waterdragon Ave,Las Vegas,NV89110","$565,000 ",4,2.5,"2,882","Est. $3,640/mo",41 days,2002,"Residential, Single Family Residence",Two Story,$15/month,"9,148 Sq. Ft.",3,"In Ground, Private","Ceramic Tile, Laminate","Gas, Multiple Heating Units","Central Air, Electric","$2,285 ","Covered, Patio, Porch",Moderate,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4508-Pencester-St-89115/home/166471178,39,45,46,Zel & Mary Lowman Elementary School,3,Carroll M Johnston Middle School,4,Mojave High School,1,"4508 Pencester St,Las Vegas,NV89115","$289,900 ",3,2,"1,298","Est. $2,150/mo",42 days,2018,"Residential, Townhouse",Two Story,$241/month,"1,307 Sq. Ft.",2,,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric","$1,759 ",Porch,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1408-E-Carson-Ave-89101/home/29348303,86,58,66,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Valley High School,1,"1408 E Carson Ave,Las Vegas,NV89101","$425,000 ",4,3,"1,706","Est. $2,634/mo",42 days,1943,"Residential, Single Family Residence",One Story,,"5,227 Sq. Ft.",,,Laminate,"Central, Electric","Central Air, Electric",$610 ,,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/616-Marcella-Ave-89030/home/29324057,42,37,38,H P Fitzgerald Elementary School,5,,,Canyon Springs High School And the Leadership And,2,"616 Marcella Ave,North Las Vegas,NV89030","$424,999 ",5,3,"2,586","Est. $2,658/mo",42 days,1965,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",,,"Carpet, Laminate","Central, Electric","Central Air, Electric",$894 ,"Covered, Patio",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4533-Queens-Hill-St-89031/home/179978362,52,37,43,Addeliar Guy Elementary School,5,Theron L. Swainston Middle School,3,Cheyenne High School,1,"4533 Queens Hill St,North Las Vegas,NV89031","$364,950 ",3,2.5,"1,520","Est. $2,408/mo",42 days,2023,"Residential, Single Family Residence",Two Story,$121/month,"2,178 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",$825 ,"Covered, Patio",0,0,0,0
https://www.redfin.com/NV/North-Las-Vegas/3404-Siler-Ave-89030/home/29256759,40,44,38,Lois Craig Elementary School,3,Marvin M Sedway Middle School,2,Canyon Springs High School And the Leadership And,2,"3404 Siler Ave,North Las Vegas,NV89030","$350,000 ",3,1.5,960,"Est. $2,181/mo",42 days,1971,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",1,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",$637 ,,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4112-Solar-System-St-89032/home/29061950,55,35,38,Elizabeth Wilhelm Elementary School,3,Marvin M Sedway Middle School,2,Cheyenne High School,1,"4112 Solar System St,North Las Vegas,NV89032","$475,000 ",4,3.5,"3,247","Est. $3,100/mo",43 days,2007,"Residential, Single Family Residence",Two Story,$20/month,"6,970 Sq. Ft.",3,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric, 2 Units","$2,463 ",Patio,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/277-Pecos-Way-89121/home/29412740,50,41,64,Will Beckley Elementary School,3,Jerome MacK Middle School,3,Chaparral High School,2,"277 Pecos Way,Las Vegas,NV89121","$239,900 ",2,2.5,"1,320","Est. $1,655/mo",43 days,1971,"Residential, Townhouse",Two Story,$155/month,"1,742 Sq. Ft.",2,Community,"Carpet, Laminate","Central, Electric","Central Air, Electric",$506 ,Patio,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2266-Hidden-View-St-89156/home/29908947,57,39,49,Martin Luther King Junior Elementary School,3,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"2266 Hidden View St,Las Vegas,NV89156","$265,000 ",2,1.5,868,"Est. $1,754/mo",44 days,2002,"Residential, Single Family Residence",Two Story,$104/month,"1,742 Sq. Ft.",1,,"Carpet, Laminate","Central, Gas","Central Air, Electric",$563 ,,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2357-Bridle-Wreath-Ln-89156/home/29371243,48,32,52,Helen Herr Elementary School,3,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"2357 Bridle Wreath Ln,Las Vegas,NV89156","$550,000 ",3,2,"1,790","Est. $3,441/mo",44 days,1996,"Residential, Single Family Residence",One Story,,"6,970 Sq. Ft.",3,,"Carpet, Tile","Central, Gas","Central Air, Electric","$1,174 ","Balcony, Covered, Patio",Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4319-Saddle-Brook-Park-Dr-89115/home/166541268,38,37,41,Ann Lynch Elementary School,2,Mario C & Joanne Monaco Middle School,3,Sunrise Mountain High School,1,"4319 Saddle Brook Park Dr,Las Vegas,NV89115","$359,000 ",3,2.5,"1,296","Est. $2,398/mo",45 days,2021,"Residential, Single Family Residence",Two Story,$70/month,"2,614 Sq. Ft.",1,,"Carpet, Tile","Central, Gas","Central Air, Electric","$1,862 ",,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4312-Heavenly-Bamboo-Way-89115/home/165846825,38,37,41,Ann Lynch Elementary School,2,Mario C & Joanne Monaco Middle School,3,Sunrise Mountain High School,1,"4312 Heavenly Bamboo Way,Las Vegas,NV89115","$349,900 ",3,2.5,"1,296","Est. $2,329/mo",45 days,2021,"Residential, Single Family Residence",Two Story,$47/month,"2,614 Sq. Ft.",1,,"Carpet, Tile","Central, Gas","Central Air, Electric","$1,862 ",,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3608-Hudson-Bay-Ave-89110/home/29386134,50,39,48,Oran K Gragson Elementary School,5,Roy West Martin Middle School,4,Desert Pines High School,1,"3608 Hudson Bay Ave,Las Vegas,NV89110","$332,000 ",4,2,"1,353","Est. $2,091/mo",46 days,1978,"Residential, Single Family Residence",One Story,,"6,534 Sq. Ft.",,,Tile,"Central, Gas","Central Air, Electric",$877 ,Patio,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1282-Laguna-Ave-89169/home/29467787,81,42,49,Robert E Lake Elementary School,5,John C Fremont Middle School,5,Valley High School,1,"1282 Laguna Ave,Las Vegas,NV89169","$324,000 ",3,2,"1,161","Est. $2,023/mo",46 days,1962,"Residential, Single Family Residence",One Story,,"7,405 Sq. Ft.",,,"Hardwood, Laminate, Linoleum, Vinyl","Central, Electric, Gas","Central Air, Electric",$643 ,,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5207-Paradise-Valley-Ave-89156/home/29911656,57,39,49,Martin Luther King Junior Elementary School,3,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"5207 Paradise Valley Ave,Las Vegas,NV89156","$285,000 ",2,1.5,868,"Est. $1,907/mo",46 days,2002,"Residential, Single Family Residence",Two Story,$102/month,"1,742 Sq. Ft.",1,,"Laminate, Tile","Central, Gas","Central Air, Electric",$870 ,,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1514-S-13th-St-89104/home/29451505,72,49,52,Crestwood Elementary School,4,John C Fremont Middle School,5,Valley High School,1,"1514 S 13th St,Las Vegas,NV89104","$429,000 ",3,2,"1,068","Est. $2,726/mo",48 days,1944,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",,,"Marble, Tile","Central, Gas","Central Air, Electric, 2 Units","$1,416 ","Balcony, Covered, Deck, Patio, Porch, Rooftop",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/4128-Golden-Sol-St-89032/home/179978572,65,36,47,Richard C. Priest Elementary School,4,Theron L. Swainston Middle School,3,Cheyenne High School,1,"4128 Golden Sol St,North Las Vegas,NV89032","$396,900 ",3,2.5,"1,556","Est. $2,812/mo",48 days,2022,"Residential, Single Family Residence",Two Story,$47/month,"3,640 Sq. Ft.",2,,"Carpet, Laminate, Luxury Vinyl Plank","Central, Gas","Central Air, Electric","$4,224 ","Covered, Patio",0,0,0,0
https://www.redfin.com/NV/North-Las-Vegas/4136-Golden-Sol-St-89032/home/179978574,65,36,47,Richard C. Priest Elementary School,4,Theron L. Swainston Middle School,3,Cheyenne High School,1,"4136 Golden Sol St,North Las Vegas,NV89032","$400,900 ",3,2.5,"1,556","Est. $2,836/mo",48 days,2022,"Residential, Single Family Residence",Two Story,$47/month,"3,640 Sq. Ft.",2,,"Carpet, Laminate, Luxury Vinyl Plank","Central, Gas","Central Air, Electric","$4,224 ","Covered, Patio",0,0,0,0
https://www.redfin.com/NV/North-Las-Vegas/1569-Cowboy-Path-Ave-89032/home/179978566,64,36,47,Richard C. Priest Elementary School,4,Theron L. Swainston Middle School,3,Cheyenne High School,1,"1569 Cowboy Path Ave,North Las Vegas,NV89032","$375,900 ",3,2,"1,208","Est. $2,658/mo",48 days,2023,"Residential, Single Family Residence",One Story,$47/month,"3,485 Sq. Ft.",2,,"Carpet, Laminate","Central, Gas","Central Air, Electric","$3,912 ",,0,0,0,0
https://www.redfin.com/NV/Las-Vegas/6790-Warthog-Ave-89156/home/183043868,10,29,44,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6790 Warthog Avenue Ct,Las Vegas,NV89156","$427,900 ",4,2.5,"1,958","Est. $3,030/mo",48 days,2023,"Residential, Single Family Residence",Two Story,$50/month,"4,275 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$4,548 ",,0,0,0,0
https://www.redfin.com/NV/Las-Vegas/3591-Driving-Range-St-89122/home/29865354,5,28,26,Cynthia Cunningham Elementary School,2,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"3591 Driving Range St,Las Vegas,NV89122","$419,900 ",3,2,"1,622","Est. $2,820/mo",48 days,2001,"Residential, Single Family Residence",One Story,$108/month,"6,534 Sq. Ft.",2,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric","$1,912 ","Covered, Patio",Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/500-Greenbriar-Townhouse-Way-89121/home/29411729,18,42,68,Will Beckley Elementary School,3,Jerome MacK Middle School,3,Chaparral High School,2,"500 Greenbriar Townhouse Way,Las Vegas,NV89121","$237,900 ",2,2.5,"1,320","Est. $1,665/mo",49 days,1969,"Residential, Townhouse",Two Story,$165/month,"1,742 Sq. Ft.",2,Community,"Laminate, Tile","Central, Electric","Central Air, Electric",$647 ,"Covered, Patio",0,0,0,0
https://www.redfin.com/NV/North-Las-Vegas/2525-Vana-Ave-89030/home/29258044,66,44,61,Lincoln Elementary School,3,Jim Bridger Middle School,5,Canyon Springs High School And the Leadership And,2,"2525 Vana Ave,North Las Vegas,NV89030","$249,999 ",3,2,"1,252","Est. $1,579/mo",49 days,1970,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",,,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",$712 ,"Patio, Porch",Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6027-Peach-Orchard-Rd-89142/home/29401825,35,41,58,Dan Goldfarb Elementary School,6,Kathleen & Tim Harney Middle School,4,Las Vegas High School,3,"6027 Peach Orchard Rd,Las Vegas,NV89142","$415,000 ",4,3,"1,761","Est. $2,677/mo",49 days,1996,"Residential, Single Family Residence",Two Story,,"3,920 Sq. Ft.",2,,Tile,"Gas, High Efficiency","Central Air, Electric","$1,851 ",Porch,Moderate,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4259-Puebla-St-89115/home/29352194,41,46,43,J E Manch Elementary School,3,Carroll M Johnston Middle School,4,Mojave High School,1,"4259 Puebla St,Las Vegas,NV89115","$379,900 ",3,2,"1,530","Est. $2,349/mo",50 days,1963,"Residential, Single Family Residence",One Story,,"6,970 Sq. Ft.",,"In Ground, Private",,"Central, Gas","Central Air, Electric",$478 ,"Covered, Patio",Minimal,Minimal,Severe,Minimal
